azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
20,60,3050,500,4000,"[[0.028853418346118945, -0.008072958249195723, -0.017005447269394694, -0.0018649298979197693], [-0.0068399500344044, 0.00018741754212378255, 0.01353350677675457, -0.018392332110642437], [0.016091889574638717, -0.01982794599104503, -0.017141398858336956, -0.00683065209511872], [-0.007218173501243984, -0.01211090344858469, 0.016937702658320695, 0.00965537000937893]]","[[ 1.         -0.27979209 -0.58937375 -0.06463463]
 [-0.23705857  0.00649551  0.46904345 -0.63744032]
 [ 0.55771172 -0.68719573 -0.59408555 -0.23673632]
 [-0.25016701 -0.41973895  0.58702586  0.33463522]]","[-6.382517857546422e-21, -1.9989273952383432e-19]","[3.536233542773888e-19, -2.392294721221119e-19]","[0.018721212557406827, 0.021308519296769527]",,,"[2.361787402293907e-25, 2.394044719428164e-25]","[2.322935081900427e-25, 2.36404410069327e-25]","[2.178995095116049e-26, 2.245568491633235e-26]","[2.313372557230118e-26, 2.305750624665369e-26]","[4.573964152230552e-26, 4.682299273359757e-26]","[4.551451986659251e-26, 4.654326454001889e-26]"
21,60,3050,500,4000,"[[0.023466867407648234, -0.006841608019923191, -0.012872407583149661, -0.0012931046888574223], [-0.005388490348415722, 0.0012347482901925591, 0.010750568337282934, -0.015762353067579636], [0.012657190952409305, -0.016368874434410343, -0.01373908722746122, -0.006325913658853], [-0.0049938247847346375, -0.010670436524127911, 0.014066872732599173, 0.007051129753226536]]","[[ 1.         -0.2915433  -0.5485354  -0.05510342]
 [-0.2296212   0.05261666  0.45811689 -0.67168544]
 [ 0.53936432 -0.6975313  -0.58546746 -0.26956788]
 [-0.21280321 -0.45470221  0.59943547  0.30047171]]","[-2.536598957153222e-19, -7.539227761218597e-19]","[-1.73760470242434e-19, 2.9658527554149996e-19]","[0.016704734253999487, 0.018653070263896298]",,,"[2.336436156421245e-25, 2.36677469871306e-25]","[2.300355168356718e-25, 2.338388726969457e-25]","[2.121212996467905e-26, 2.233010652358568e-26]","[2.244722298068719e-26, 2.290381329711412e-26]","[4.549661800625829e-26, 4.643804554362233e-26]","[4.52799397211323e-26, 4.618260654455024e-26]"
22,60,3050,500,4000,"[[0.019274736982417363, -0.00596700011507731, -0.009730686710440497, -0.000816498028956076], [-0.0043071098230391125, 0.0018915861815971772, 0.008507255358382908, -0.013533557015529152], [0.010088478804838357, -0.013612175253390469, -0.011157522753702204, -0.0057055444917445824], [-0.0032602796870778335, -0.009343079762150692, 0.011763503670447366, 0.005051111567906247]]","[[ 1.         -0.30957621 -0.50484148 -0.04236105]
 [-0.22345881  0.09813811  0.44136817 -0.70213965]
 [ 0.52340423 -0.70621847 -0.5788677  -0.29601154]
 [-0.16914782 -0.48473189  0.61030683  0.26205865]]","[5.250192626974773e-19, -2.565581781093309e-19]","[-6.445834767174628e-19, 2.216681366273489e-19]","[0.014919577031186291, 0.01623950850130496]",,,"[2.318752607779353e-25, 2.346806838690438e-25]","[2.284865471460931e-25, 2.319459512322329e-25]","[2.068206734865244e-26, 2.205631068912942e-26]","[2.183647088598587e-26, 2.263282562047919e-26]","[4.530968266664793e-26, 4.614423397706496e-26]","[4.510270659641005e-26, 4.591130751924066e-26]"
23,60,3050,500,4000,"[[0.015993498265689004, -0.0052944411055100525, -0.007303772617084347, -0.0004466728102113472], [-0.003490830216985952, 0.0023034453857076293, 0.006688473312914665, -0.011677355386162661], [0.008102919256602297, -0.011406865375441054, -0.009164218961827156, -0.005076818168764503], [-0.0019319734931745902, -0.008174652126835134, 0.009941970585231906, 0.003504436356872811]]","[[ 1.         -0.33103709 -0.45667136 -0.0279284 ]
 [-0.21826558  0.14402386  0.41819952 -0.73013141]
 [ 0.50663833 -0.71321891 -0.57299653 -0.31743013]
 [-0.12079743 -0.51112346  0.62162576  0.21911631]]","[-1.0694230466531365e-19, -2.370299298856039e-19]","[1.3334031554739513e-19, -1.9713439420533023e-19]","[0.01336043025967601, 0.014128142092141404]",,,"[2.306454380511796e-25, 2.332067681497131e-25]","[2.274300684906293e-25, 2.305413342923291e-25]","[2.022574534379437e-26, 2.172375646966577e-26]","[2.131749344887691e-26, 2.231465926233959e-26]","[4.519179898522888e-26, 4.593430500073555e-26]","[4.49949806300956e-26, 4.572101480542484e-26]"
24,60,3050,500,4000,"[[0.01341772108796897, -0.004749974388972619, -0.005380907935186096, -0.00017605499993293347], [-0.002865204535957576, 0.002580697525587677, 0.005198590018144529, -0.010149476640015823], [0.006518746374441875, -0.009651491575080702, -0.00758795092122473, -0.004500398028642732], [-0.0009186789094536444, -0.007158127149062734, 0.008534614799506936, 0.0022920195918107703]]","[[ 1.         -0.35400754 -0.40102994 -0.01312108]
 [-0.21353884  0.19233501  0.3874421  -0.75642328]
 [ 0.48583111 -0.7193093  -0.56551712 -0.33540703]
 [-0.06846758 -0.53348308  0.63607037  0.17082033]]","[-6.524073516878547e-20, 9.738736635011589e-19]","[5.499633638543794e-19, -4.794421498960272e-19]","[0.012013227574127086, 0.01233267208597264]",,,"[2.298166824410563e-25, 2.321285131913765e-25]","[2.267368055186019e-25, 2.295109351158042e-25]","[1.985531251710884e-26, 2.138455716528525e-26]","[2.089589034384682e-26, 2.199049917656825e-26]","[4.519797790604763e-26, 4.58099938025962e-26]","[4.501181866789092e-26, 4.561358634779425e-26]"
25,60,3050,500,4000,"[[0.01123944866277931, -0.004294236043481983, -0.0037992628812923614, -0.00023124017518866107], [-0.0022310213374955494, 0.0029378363418605113, 0.003807469004331353, -0.008674481321911107], [0.005283158234890598, -0.008123368384187642, -0.006197290705156384, -0.004112554866719697], [-0.00019777895154499733, -0.006100601569246156, 0.007411345270889005, 0.0011360505574054907]]","[[ 1.         -0.38206821 -0.33802929 -0.02057398]
 [-0.19849918  0.26138616  0.33875941 -0.77178886]
 [ 0.47005493 -0.72275506 -0.55138743 -0.36590361]
 [-0.01759686 -0.54278477  0.6594047   0.10107707]]","[-4.9693168722261047e-20, 7.113428491696103e-19]","[1.7725022063289932e-19, -3.7489575563448055e-19]","[0.010483628030618003, 0.010924069540268852]",,,"[2.291424681157845e-25, 2.313585912142613e-25]","[2.261463262369688e-25, 2.287648531633416e-25]","[1.956928828836097e-26, 2.111415653277758e-26]","[2.057625677441267e-26, 2.17379598670023e-26]","[4.569968143241142e-26, 4.58330436638489e-26]","[4.552258801367583e-26, 4.565161448445847e-26]"
26,60,3050,500,4000,"[[0.009437655122956162, -0.003787426830739988, -0.0028454952242989414, -0.000284307915115837], [-0.0017696762754480727, 0.00281078139327792, 0.002859763242624558, -0.007321207170594602], [0.004396972766157042, -0.00671056060638845, -0.00529368838086762, -0.0035812940873554775], [0.00023906575267962187, -0.005287678551590029, 0.006200203121951301, 0.00044960802400573164]]","[[ 1.         -0.40131015 -0.30150447 -0.03012485]
 [-0.18751228  0.29782625  0.30301629 -0.7757443 ]
 [ 0.46589674 -0.71104109 -0.5609114  -0.37946863]
 [ 0.02533105 -0.56027461  0.65696437  0.0476398 ]]","[-5.267463041938931e-20, 5.313488255705736e-19]","[-3.5502657807446652e-19, 6.3874366127329605e-21]","[0.009108304202786898, 0.009674121912819153]",,,"[2.284557857308212e-25, 2.307372385612796e-25]","[2.25561892835351e-25, 2.281585342716389e-25]","[1.920603604908605e-26, 2.088119330503921e-26]","[2.018107703378095e-26, 2.1547276513886e-26]","[4.535592903030788e-26, 4.578056107143045e-26]","[4.518564983167042e-26, 4.561097086503722e-26]"
27,60,3050,500,4000,"[[0.00808542085794793, -0.003331860409560185, -0.0020805284822955072, -0.00026985224698521364], [-0.0014355650563682083, 0.0026550266537673905, 0.002150035475792598, -0.006345104066300454], [0.003626358686714155, -0.005686063182136076, -0.004583318674496311, -0.0031118596372549023], [0.0005398040698880628, -0.004646733304788959, 0.005345133656606595, -1.1039997430700114e-05]]","[[ 1.         -0.4120825  -0.25731851 -0.03337516]
 [-0.17754982  0.3283721   0.2659151  -0.78475866]
 [ 0.44850587 -0.70324888 -0.5668621  -0.38487293]
 [ 0.06676264 -0.57470519  0.66108292 -0.00136542]]","[4.776833137584448e-19, 4.768614132699634e-19]","[-2.3743710807639763e-19, 9.937929530527707e-19]","[0.008094663925959754, 0.008653641361317799]",,,"[2.280964297992129e-25, 2.304510194866111e-25]","[2.252908408693779e-25, 2.278825644117909e-25]","[1.892781115870535e-26, 2.071075722355805e-26]","[1.986604853085143e-26, 2.140709859104291e-26]","[4.514303715544868e-26, 4.587245214326966e-26]","[4.497771384691986e-26, 4.571245634951315e-26]"
28,60,3050,500,4000,"[[0.006990150981244587, -0.002967183910790215, -0.0015577471621108238, -0.00020260423541323134], [-0.0013366668743325792, 0.0025835904248366196, 0.001783557016754706, -0.005433329448918615], [0.0030102361944037846, -0.004880918971505785, -0.003841290768741466, -0.002841310059206094], [0.0006508492749380721, -0.003987013488014607, 0.004698977708172451, -0.00019324183306424392]]","[[ 1.         -0.42448066 -0.22284886 -0.02898424]
 [-0.19122146  0.36960438  0.25515286 -0.77728356]
 [ 0.43063965 -0.69825659 -0.54952901 -0.40647335]
 [ 0.09310947 -0.57037588  0.67222836 -0.02764487]]","[1.3441663512096406e-19, 7.609430835080721e-19]","[-1.0419411604642753e-19, 5.9032833574425245e-19]","[0.007292991492785028, 0.007728374414067568]",,,"[2.277869633249315e-25, 2.302330439257468e-25]","[2.250864119536156e-25, 2.277098207145721e-25]","[1.863184091073295e-26, 2.022282802996579e-26]","[1.953778216989851e-26, 2.094437912642517e-26]","[4.477836705247051e-26, 4.473065561254339e-26]","[4.461485550399592e-26, 4.458143116181583e-26]"
29,60,3050,500,4000,"[[0.00597326239422025, -0.0027485489359587267, -0.0010448651540661059, -0.0001068454569520187], [-0.0013043921747499265, 0.0024977606443782074, 0.0013512689514816663, -0.004545204743980073], [0.0024772864039874914, -0.00404976025427645, -0.003255244917245081, -0.0024823282566991834], [0.000905148342694499, -0.003455045315857821, 0.003961234551839415, -0.0004612585478430025]]","[[ 1.         -0.46014201 -0.1749237  -0.01788729]
 [-0.21837182  0.41815686  0.22621959 -0.76092501]
 [ 0.41472921 -0.67798131 -0.54496935 -0.41557328]
 [ 0.15153333 -0.57841847  0.66316098 -0.07722054]]","[-3.5256018497927306e-19, 3.6966859886114783e-19]","[-9.924481124298603e-20, 2.2605110413677846e-19]","[0.0065207155321716104, 0.006758240017096283]",,,"[2.276040142488136e-25, 2.296493720187761e-25]","[2.249782034452935e-25, 2.271342178229114e-25]","[1.840973102188778e-26, 1.973663237359214e-26]","[1.928352697034743e-26, 2.048301322169777e-26]","[4.455011430557431e-26, 4.417806914942715e-26]","[4.438864652519256e-26, 4.403201616276586e-26]"
30,60,3050,500,4000,"[[0.005160329585393348, -0.002539929960967143, -0.0006297881532493367, -5.012665523455341e-05], [-0.0012582676126506936, 0.002393307037568402, 0.000962982456663479, -0.0038349178636391578], [0.0020240278913886143, -0.003373420076443873, -0.0028085727125592075, -0.002146452104045506], [0.0010818797141974937, -0.0030202605917567177, 0.003370434489517413, -0.0006835732948806716]]","[[ 1.         -0.49220305 -0.12204417 -0.00971385]
 [-0.24383474  0.46378957  0.18661259 -0.74315367]
 [ 0.39222841 -0.65372183 -0.54426227 -0.41595252]
 [ 0.20965322 -0.58528444  0.65314326 -0.13246698]]","[-2.837504469824022e-19, 1.162611113091992e-18]","[9.451708550329508e-20, 3.7293002368357e-19]","[0.005861722374008275, 0.005976719191370848]",,,"[2.275889242285549e-25, 2.292857931997442e-25]","[2.250227237135513e-25, 2.267651453628664e-25]","[1.825449740656697e-26, 1.940660244192258e-26]","[1.90929201487113e-26, 2.017257539556517e-26]","[4.440458790386318e-26, 4.394121228392024e-26]","[4.424499062133334e-26, 4.379889855479499e-26]"
31,60,3050,500,4000,"[[0.0045037360722992754, -0.0023510687630405275, -0.00029602105963978187, -1.7688135709602272e-05], [-0.001224294489529848, 0.002290813981520738, 0.0006263995168677045, -0.0032445130431113705], [0.0016395489974372365, -0.0028181345693534376, -0.0024519954156400374, -0.0018444863480607397], [0.0011951768715756912, -0.0026468823400594855, 0.002889834517267044, -0.0008599366473946062]]","[[ 1.         -0.52202632 -0.06572789 -0.00392744]
 [-0.27183975  0.50864748  0.13908442 -0.72040479]
 [ 0.36404198 -0.62573262 -0.54443586 -0.40954583]
 [ 0.26537454 -0.58770814  0.64165272 -0.19093851]]","[1.433019056779867e-19, 1.0284187888885721e-18]","[-1.6453026245756233e-20, 2.4819761284891293e-19]","[0.005298846722419976, 0.0053406325977629855]",,,"[2.277100565095949e-25, 2.290758284267091e-25]","[2.251931065000485e-25, 2.265414564320396e-25]","[1.81447879312579e-26, 1.916875431369199e-26]","[1.894609343178138e-26, 1.995072381204088e-26]","[4.430276933420746e-26, 4.381359922225641e-26]","[4.414393527618963e-26, 4.367481390793952e-26]"
32,60,3050,500,4000,"[[0.003969949254350347, -0.002184337711617176, -2.6615772080445545e-05, -3.684415700455721e-06], [-0.001208739676815653, 0.0021974313358057414, 0.0003306660058597474, -0.0027407026458150458], [0.0013146956219269072, -0.0023604239440988533, -0.0021609260917521697, -0.0015734248243575897], [0.0012580051780550301, -0.002315052793440832, 0.002492029431479155, -0.001000670162300334]]","[[ 1.00000000e+00 -5.50218044e-01 -6.70431040e-03 -9.28076271e-04]
 [-3.04472324e-01  5.53516228e-01  8.32922500e-02 -6.90362136e-01]
 [ 3.31161820e-01 -5.94572825e-01 -5.44320835e-01 -3.96333737e-01]
 [ 3.16881929e-01 -5.83144178e-01  6.27723246e-01 -2.52061197e-01]]","[-1.0156948763866246e-18, -1.189720935667242e-18]","[1.0769727089293345e-18, 7.131999884454461e-20]","[0.004815066132050656, 0.0048240119316769366]",,,"[2.279694445016104e-25, 2.290072179131852e-25]","[2.254907445765495e-25, 2.264520584195784e-25]","[1.806951953788294e-26, 1.900028538533181e-26]","[1.883378997397852e-26, 1.979519516337959e-26]","[4.423449461545171e-26, 4.374145458355658e-26]","[4.407505218711489e-26, 4.360575901530995e-26]"
33,60,3050,500,4000,"[[0.0035324074287750055, -0.0020395704583333445, 0.00019139466459182277, -7.3105602671256174e-06], [-0.0012131990633809941, 0.00211530919254521, 6.279552434759446e-05, -0.002296681287396509], [0.0010438034815529202, -0.001982978864760149, -0.001917452527259593, -0.0013274281758933206], [0.0012787319269265181, -0.0020086011855984486, 0.002153470146506575, -0.0011156218771123962]]","[[ 1.         -0.57738823  0.0541825  -0.00206957]
 [-0.34344823  0.59882934  0.01777698 -0.65017452]
 [ 0.29549351 -0.56136754 -0.54281749 -0.37578569]
 [ 0.36200012 -0.56862104  0.60963244 -0.3158248 ]]","[7.088541640036541e-19, 1.103023536166709e-19]","[-6.410090170672816e-20, -5.71828392299779e-20]","[0.004390931697954601, 0.004409144060340159]",,,"[2.283927251495917e-25, 2.290874056493094e-25]","[2.259369593354257e-25, 2.265060003124871e-25]","[1.802051164933635e-26, 1.888453535217949e-26]","[1.875124931018528e-26, 1.968846506284594e-26]","[4.419559491398421e-26, 4.370249768138094e-26]","[4.403433940891928e-26, 4.356950219544671e-26]"
34,60,3050,500,4000,"[[0.00316609047819821, -0.001913820681197046, 0.0003652469287450678, -3.0907926255114e-05], [-0.0012370290775025675, 0.002040956472424562, -0.00018838755416327867, -0.0018858171818042883], [0.0008248663808466928, -0.0016721440258157631, -0.0017044090033243343, -0.0010983567499057278], [0.0012595335381809598, -0.001711198215248957, 0.0018493144933401083, -0.0012105040289690904]]","[[ 1.         -0.60447441  0.11536213 -0.00976217]
 [-0.39071185  0.64462986 -0.05950163 -0.59562959]
 [ 0.26053153 -0.52814158 -0.53833237 -0.34691262]
 [ 0.39781982 -0.54047673  0.58410033 -0.382334  ]]","[-5.877809150955988e-19, -2.49155159113382e-19]","[-3.4718291117887914e-19, 6.057145013240335e-20]","[0.0040008345538369, 0.00407971831725429]",,,"[2.290356072054226e-25, 2.293528300435647e-25]","[2.265775565891234e-25, 2.267443775935856e-25]","[1.799070735748899e-26, 1.879869398463235e-26]","[1.869872950582351e-26, 1.960446854945997e-26]","[4.418178954599717e-26, 4.368804335556287e-26]","[4.401834462468207e-26, 4.355744832345195e-26]"
35,60,3050,500,4000,"[[0.0028329973315182355, -0.0017859245422565478, 0.0004997753587564129, -6.741698053935939e-05], [-0.001272049266799512, 0.001952703667161776, -0.00043283520728922134, -0.0014831514959770837], [0.0006480839707121097, -0.0014145699334290583, -0.0014984695974682646, -0.0008692643747823882], [0.0011856326407704261, -0.0013991046113839226, 0.0015488850536060869, -0.0012771895267540377]]","[[ 1.         -0.63040107  0.17641222 -0.02379705]
 [-0.44901181  0.68927127 -0.15278349 -0.52352732]
 [ 0.22876265 -0.49931919 -0.52893435 -0.30683558]
 [ 0.41850821 -0.49386019  0.54673015 -0.45082624]]","[2.633963250953034e-19, 1.041338460557319e-18]","[9.509134781645628e-21, -2.5957649728724015e-19]","[0.0036105800847681326, 0.0037866114246093035]",,,"[2.300315103487083e-25, 2.29914632465923e-25]","[2.27536296999521e-25, 2.272920708009675e-25]","[1.795676664779616e-26, 1.866017057281652e-26]","[1.866082710282063e-26, 1.945324413417902e-26]","[4.418861105950153e-26, 4.37051052034131e-26]","[4.402435756032315e-26, 4.357636795904194e-26]"
36,60,3050,500,4000,"[[0.0023530659160876048, -0.0014343256793407342, 0.0006812679073962504, 4.374535876481406e-05], [-0.0012670987656311105, 0.0016930147649547715, -0.0007416404956001242, -0.001096721977426566], [0.0003436104576253572, -0.0011568439091530099, -0.0012122372192601423, -0.0005690787938949565], [0.0008942719631210609, -0.0009307484960462699, 0.0012075453176381896, -0.0012201857727237673]]","[[ 1.         -0.6095561   0.28952351  0.01859079]
 [-0.53848843  0.71949313 -0.3151805  -0.46608213]
 [ 0.1460267  -0.4916326  -0.51517351 -0.24184567]
 [ 0.38004544 -0.39554714  0.51317955 -0.51855146]]","[-1.190372564909387e-19, 4.94508217607315e-19]","[-7.100675758087522e-19, -1.0590097723944202e-18]","[0.0031972963427843617, 0.0030805855470199825]",,,"[2.321340104831349e-25, 2.314952629349297e-25]","[2.296958787264797e-25, 2.28916823634339e-25]","[1.75522043044652e-26, 1.779309774658215e-26]","[1.818620452100986e-26, 1.857350541941311e-26]","[4.428131245009743e-26, 4.387500967296208e-26]","[4.411573714845761e-26, 4.374538689434437e-26]"
37,60,3050,500,4000,"[[0.001834109193362442, -0.0010861902366965772, 0.0007953375451460072, 0.00013243971479474763], [-0.0012469304479956421, 0.0012867436336392126, -0.0010116150629434204, -0.0006401613405708106], [0.00020139204622339425, -0.0009443350312291905, -0.0007796548007376324, -0.00027381327738084944], [0.00048426957435719555, -0.0004078928958503149, 0.0007316969187713508, -0.0010328626430127698]]","[[ 1.         -0.59221678  0.43363697  0.07220929]
 [-0.67985617  0.70156326 -0.55155662 -0.3490312 ]
 [ 0.10980374 -0.51487394 -0.42508636 -0.14928952]
 [ 0.2640353  -0.22239292  0.39893858 -0.5631413 ]]","[2.965491605231304e-19, -6.764464568279604e-19]","[2.0489920561230553e-19, 1.4460881369040094e-18]","[0.0026774087078259593, 0.0023167817799294877]",,,"[2.367928534355584e-25, 2.348043590919186e-25]","[2.342870263559954e-25, 2.32347716394542e-25]","[1.688382036911439e-26, 1.647036405875848e-26]","[1.758051124634215e-26, 1.7219682191083e-26]","[4.451455466696442e-26, 4.42619084932621e-26]","[4.435940707915769e-26, 4.413082819516914e-26]"
38,60,3050,500,4000,"[[0.0012278505883226041, -0.0008380579227857489, 0.0006313285192460384, -7.08087890472395e-06], [-0.0008752797257194576, 0.0007545078435734911, -0.0007044048526674041, -0.00032756138817168965], [0.0004198993841891404, -0.0007140557370498718, -0.0001338598855061327, -0.0002348863033929629], [0.00039816683551681544, -0.00017272390557462267, 0.0005395564669661884, -0.0004941985912001675]]","[[ 1.         -0.68254064  0.51417373 -0.00576689]
 [-0.71285524  0.61449483 -0.57368939 -0.26677626]
 [ 0.34197922 -0.58154937 -0.10901969 -0.19129877]
 [ 0.32427955 -0.14067176  0.4394317  -0.40249082]]","[-3.633502096238568e-19, 3.672095521812485e-19]","[3.5814633187287646e-19, 3.4972907260037326e-19]","[0.0016945249742598653, 0.0017141826149290234]",,,"[2.414945655005884e-25, 2.368332134777488e-25]","[2.392056019410114e-25, 2.341312367973366e-25]","[1.574686548913725e-26, 1.491076536047561e-26]","[1.650729726821342e-26, 1.611045009267914e-26]","[4.451367490228678e-26, 4.467956146682918e-26]","[4.438135664590903e-26, 4.454962257149002e-26]"
39,60,3050,500,4000,"[[0.0009359430774800552, -0.0004133498391812875, 0.0006225521194885295, -4.811998058091947e-06], [-0.000615453514020611, 0.0005257977194646766, -0.000578419605069901, -0.0002920404159076484], [0.0001269478545506583, -0.00046020465994699503, -0.00011724609178732684, -0.0003288127744254357], [0.00040441760676413954, -1.1982347294294188e-05, 0.000597320947094363, -0.0003523560246442727]]","[[ 1.         -0.44163993  0.66516024 -0.00514134]
 [-0.6575758   0.56178386 -0.61800725 -0.31202797]
 [ 0.1356363  -0.49170155 -0.12527054 -0.35131706]
 [ 0.43209637 -0.01280243  0.63820222 -0.37647164]]","[5.750089855902373e-19, 2.0965830758337856e-19]","[4.648685498242416e-19, -2.4550775282138347e-20]","[0.001316462749259993, 0.0013300694612106282]",,,"[2.376567359155448e-25, 2.356058588518996e-25]","[2.353917047473397e-25, 2.331569004259428e-25]","[1.564646266514126e-26, 1.389564660973738e-26]","[1.65007783565682e-26, 1.501743399858781e-26]","[4.465104172585221e-26, 4.487780314976007e-26]","[4.450402543365508e-26, 4.473077117196529e-26]"
40,60,3050,500,4000,"[[0.000746036104586437, -0.0001706455431140729, 0.0005784922687574745, 0.00011888952433840876], [-0.00046643722740860545, 0.00032804375168645064, -0.00044200320554397323, -0.0003053622346217401], [2.8807689969620822e-06, -0.00030944731638282556, -2.8683566112369455e-05, -0.0002865132705491732], [0.0004004197041251081, 6.6419129020695e-05, 0.0005631391198348102, -0.00013213899657433379]]","[[ 1.         -0.22873631  0.77542128  0.15936162]
 [-0.62522072  0.43971565 -0.59246892 -0.40931294]
 [ 0.00386143 -0.41478866 -0.03844796 -0.38404746]
 [ 0.53672966  0.08902938  0.75484164 -0.17712145]]","[-7.611697965024029e-19, -4.337590694173125e-19]","[-3.969637113311364e-19, -2.2293504634158875e-19]","[0.001244430646241152, 0.0009023208447599322]",,,"[2.36159835319051e-25, 2.352714135138485e-25]","[2.343832154019421e-25, 2.333223272731963e-25]","[1.434781452144661e-26, 1.261219716690323e-26]","[1.497871068061765e-26, 1.34988027972396e-26]","[4.495124054140712e-26, 4.500557148199173e-26]","[4.479060666173003e-26, 4.485469804442821e-26]"
41,60,3050,500,4000,"[[0.0005820462483814065, -2.211779710402785e-05, 0.00046840091280217396, 0.00017201696744306472], [-0.0003336020489259642, 0.0001931598372863686, -0.00031042064577639297, -0.0002586851620924344], [-4.685047285710383e-05, -0.0001983370875640761, 1.607932483140946e-05, -0.00022781178178579159], [0.00036877249802068677, 0.00011463097316500209, 0.00046052066099856997, 8.544131612929066e-06]]","[[ 1.         -0.03800007  0.80474862  0.29553831]
 [-0.57315385  0.33186338 -0.53332643 -0.44444091]
 [-0.0804927  -0.3407583   0.02762551 -0.39139808]
 [ 0.63357937  0.19694478  0.79120974  0.01467947]]","[2.88835403671841e-19, 5.681511533401409e-19]","[-3.0387656427816076e-19, -3.3224515027584756e-19]","[0.001103144252881268, 0.0005998455239400788]",,,"[2.361231016749411e-25, 2.356255168269132e-25]","[2.348821636546119e-25, 2.341903905780214e-25]","[1.310321349873918e-26, 1.134976867984917e-26]","[1.340897563711451e-26, 1.192712621751359e-26]","[4.575337031117828e-26, 4.52958356150916e-26]","[4.558633961486075e-26, 4.51449713940068e-26]"
42,60,3050,500,4000,"[[0.0004215760951183973, 2.5726848735413795e-05, 0.00032288376212084044, 0.0001835972880858558], [-0.0002200666038592461, 0.00011721674160929837, -0.00018200451541399072, -0.00020165948325132812], [-5.77825618810436e-05, -0.00012704497036021564, 2.572676846373336e-05, -0.00016012238614183515], [0.00029471278253235655, 9.941995239467127e-05, 0.00033101217317535664, 8.065285896461462e-05]]","[[ 1.          0.0610254   0.76589675  0.43550213]
 [-0.52200921  0.27804409 -0.43172399 -0.47834658]
 [-0.13706318 -0.30135715  0.06102521 -0.37981847]
 [ 0.69907375  0.2358292   0.78517776  0.1913127 ]]","[4.0077213035136106e-19, 1.2171206086039001e-20]","[8.672670895429259e-19, 4.020803608628105e-19]","[0.0008994977698169418, 0.00035371913592111714]",,,"[2.363915579783113e-25, 2.361213846547438e-25]","[2.356777184560791e-25, 2.352156226491151e-25]","[1.17070901821266e-26, 1.015456958062086e-26]","[1.169925600563376e-26, 1.039413349764433e-26]","[4.567605112581319e-26, 4.542659611946238e-26]","[4.55052967334019e-26, 4.527715273123401e-26]"
