azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
26,60,3050,500,4000,"[[0.009437657188993745, -0.0037865639760544575, -0.002846600540378019, -0.00028485951556582543], [-0.0017684032344856334, 0.0028088951476451882, 0.002859273779005704, -0.007321812507712018], [0.0043975237493566735, -0.006710070528707154, -0.0052955747827554585, -0.0035800954230717497], [0.0002384977965242765, -0.005288681800428864, 0.006199322761845724, 0.0004496111646123775]]","[[ 1.         -0.40121864 -0.30162152 -0.03018329]
 [-0.18737735  0.29762632  0.30296436 -0.77580827]
 [ 0.46595502 -0.71098901 -0.56111116 -0.37934154]
 [ 0.02527087 -0.56038079  0.65687094  0.04764012]]","[5.755209402678119e-19, -3.7125787374401047e-19]","[-7.416065457704109e-20, -1.7839869642050582e-19]","[0.009107757372596321, 0.009674672854751234]",,,"[2.284518917854058e-25, 2.307408290699678e-25]","[2.255580035559739e-25, 2.28162063171603e-25]","[1.920400694278461e-26, 2.08831070537914e-26]","[2.017900670897882e-26, 2.154925953341045e-26]","[4.535364377862996e-26, 4.578286292583249e-26]","[4.518337583137463e-26, 4.561326006149718e-26]"
27,60,3050,500,4000,"[[0.008085408464400616, -0.00333110964554823, -0.002081556691784019, -0.00027049804422644335], [-0.0014343034329987615, 0.002653415153615231, 0.0021496391364170878, -0.006345640791610931], [0.0036268862094219114, -0.005685668497905385, -0.004584930489169737, -0.003110848892183358], [0.0005392671042245638, -0.004647617060134295, 0.0053443272136230666, -1.1064279046207881e-05]]","[[ 1.         -0.41199027 -0.25744608 -0.03345509]
 [-0.17739406  0.3281733   0.26586649 -0.78482625]
 [ 0.4485718  -0.70320115 -0.56706232 -0.38474851]
 [ 0.06669633 -0.57481537  0.6609842  -0.00136843]]","[-7.119605607667915e-19, -2.3062511460762854e-19]","[2.1329671628396524e-19, 2.333817064666072e-19]","[0.008093982231063626, 0.008654297383967837]",,,"[2.280925039054101e-25, 2.30454693227281e-25]","[2.25286922706074e-25, 2.278861805637477e-25]","[1.89257927064979e-26, 2.071272759891773e-26]","[1.986398647008765e-26, 2.140913415359792e-26]","[4.514075724093951e-26, 4.587479287892175e-26]","[4.497544551739826e-26, 4.57147849933792e-26]"
28,60,3050,500,4000,"[[0.0069900939355692655, -0.002966528833668628, -0.0015586760454582912, -0.00020328837944552777], [-0.0013354691303522595, 0.0025821914013500077, 0.0017832668328462487, -0.005433787582798964], [0.0030107534513309393, -0.004880625352404307, -0.0038426846326956284, -0.002840463000112158], [0.0006503663260543691, -0.003987781311010118, 0.0046982473283547635, -0.00019331668945802454]]","[[ 1.         -0.42439041 -0.22298356 -0.02908235]
 [-0.19105167  0.36940725  0.25511343 -0.77735545]
 [ 0.43071717 -0.69822028 -0.5497329  -0.40635548]
 [ 0.09304114 -0.57049038  0.67212936 -0.02765581]]","[-1.2400523589770821e-18, -6.250535113713885e-19]","[4.1859077680726255e-19, 5.884168272401388e-19]","[0.007292195109285275, 0.007729048210234842]",,,"[2.277830343734561e-25, 2.302367539436051e-25]","[2.250824945439876e-25, 2.277134819010113e-25]","[1.862984040627027e-26, 2.022482547458279e-26]","[1.953573577517529e-26, 2.09464352160385e-26]","[4.477609489401061e-26, 4.473292031001355e-26]","[4.46125955913472e-26, 4.458368484858205e-26]"
29,60,3050,500,4000,"[[0.0059731507913568975, -0.002747968580900681, -0.001045719574677205, -0.00010752296202072662], [-0.0013032571589927334, 0.0024965595638691313, 0.0013510692919383612, -0.004545590145772714], [0.0024777794365721494, -0.004049540437168237, -0.0032564274848564286, -0.002481612713208117], [0.0009047385141998114, -0.0034556985331269273, 0.003960546637973264, -0.00046138724961251225]]","[[ 1.         -0.46005344 -0.17507001 -0.01800105]
 [-0.21818588  0.41796359  0.22619039 -0.76100375]
 [ 0.4148195  -0.67795718 -0.54517751 -0.41546125]
 [ 0.15146755 -0.57853864  0.6630582  -0.07724353]]","[-3.412373329449162e-19, 5.244560848719693e-19]","[1.0002821836765454e-18, 7.792612365096991e-19]","[0.006519838412729853, 0.006758869036025487]",,,"[2.276000930683764e-25, 2.296530799927862e-25]","[2.249742997822456e-25, 2.271378855939344e-25]","[1.840775190597509e-26, 1.973863042824677e-26]","[1.928149960378899e-26, 2.048506415208033e-26]","[4.454785592437367e-26, 4.418029293187607e-26]","[4.438640074081565e-26, 4.403422929482115e-26]"
30,60,3050,500,4000,"[[0.005160181551681409, -0.0025394126998830404, -0.0006305876643413705, -5.0793914651575114e-05], [-0.0012571923710335583, 0.002392277726102248, 0.0009628595740437378, -0.0038352414971489198], [0.0020244981314966907, -0.003373259692018001, -0.0028095756690021756, -0.0021458406876075226], [0.0010815324046434469, -0.0030208242506855124, 0.00336978675364533, -0.0006837443860986019]]","[[ 1.         -0.49211693 -0.12220261 -0.00984344]
 [-0.24363336  0.4636034   0.18659413 -0.74323771]
 [ 0.3923308  -0.6537095  -0.54447225 -0.41584597]
 [ 0.20959193 -0.58541046  0.65303647 -0.13250394]]","[1.0049746363845297e-18, 1.7018382804221274e-19]","[1.8140784452455024e-19, -5.122702227299612e-19]","[0.005860787181797569, 0.005977314775729092]",,,"[2.275850204679459e-25, 2.292894979758374e-25]","[2.25018842209671e-25, 2.267688175651997e-25]","[1.825254143093834e-26, 1.940860170973106e-26]","[1.90909147590444e-26, 2.017462161138013e-26]","[4.440234492855233e-26, 4.394341708514355e-26]","[4.42427604821126e-26, 4.380109309024751e-26]"
31,60,3050,500,4000,"[[0.004503561614324636, -0.0023506058120453723, -0.0002967786871257337, -1.8339630971054297e-05], [-0.0012232782464254104, 0.002289933444783005, 0.000626346173734006, -0.003244782050691732], [0.001639999394989277, -0.002818026247991677, -0.0024528442945427296, -0.0018439594754562612], [0.0011948865766569187, -0.0026473734468178602, 0.0028892262849611883, -0.0008601423356913601]]","[[ 1.         -0.52194374 -0.06589866 -0.00407225]
 [-0.27162463  0.50847166  0.13907796 -0.72049243]
 [ 0.36415609 -0.62573281 -0.54464544 -0.40944471]
 [ 0.26532036 -0.58783995  0.64154252 -0.19099158]]","[-3.05823056621296e-19, 3.8509231472133945e-19]","[4.6483132723736914e-20, -4.1521435136256845e-20]","[0.005297871119916437, 0.005341196066432832]",,,"[2.277061817389572e-25, 2.290795212790452e-25]","[2.251892584855621e-25, 2.2654512424091e-25]","[1.814285796247168e-26, 1.917075279118823e-26]","[1.89441134533794e-26, 1.995276288249227e-26]","[4.430054481146434e-26, 4.381579077876871e-26]","[4.414172375617767e-26, 4.367699557427104e-26]"
32,60,3050,500,4000,"[[0.0039697549071130885, -0.002183921662901765, -2.7342373116741412e-05, -4.3154440050542555e-06], [-0.0012077802312365762, 0.002196680565380477, 0.0003306780274677326, -0.0027409220323146464], [0.0013151296396356413, -0.0023603639174899207, -0.0021616408086551327, -0.0015729688887097576], [0.0012577682624800874, -0.002315483635186216, 0.0024914619455867083, -0.001000903529523458]]","[[ 1.         -0.55014018 -0.00688767 -0.00108708]
 [-0.30424554  0.5533542   0.08329936 -0.6904512 ]
 [ 0.33128736 -0.59458681 -0.54452752 -0.39623829]
 [ 0.31683776 -0.58328126  0.62761102 -0.25213232]]","[1.641580018369332e-20, 5.223546705679611e-19]","[-2.526905308715577e-19, -1.4107134084974331e-18]","[0.0048140641218522694, 0.004824542064762697]",,,"[2.279656121625742e-25, 2.290108851539172e-25]","[2.254869442089981e-25, 2.264557084444705e-25]","[1.806761846823903e-26, 1.900227958303325e-26]","[1.883183830834763e-26, 1.979722298513268e-26]","[4.42322932377064e-26, 4.374363416335344e-26]","[4.407286386255107e-26, 4.360792904235486e-26]"
33,60,3050,500,4000,"[[0.0035321975385954186, -0.002039194114184634, 0.00019068939346751114, -7.916872013277515e-06], [-0.0012122920748054923, 0.0021146725301693712, 6.287077650340479e-05, -0.002296854615541857], [0.001044224462234558, -0.001982965978436841, -0.0019180481981312114, -0.0013270355911683324], [0.0012785464226235505, -0.00200897992735745, 0.0021529474017214817, -0.001115876241520472]]","[[ 1.         -0.57731599  0.05398605 -0.00224134]
 [-0.34321186  0.59868467  0.01779934 -0.65026222]
 [ 0.29563026 -0.56139725 -0.54301838 -0.37569688]
 [ 0.36196912 -0.56876205  0.60952067 -0.31591558]]","[-2.997592538961226e-19, -1.0127468248423632e-18]","[2.1164982791569105e-19, -3.5111288218720523e-19]","[0.004389915020387617, 0.004409637851032248]",,,"[2.283889516784541e-25, 2.290910266548206e-25]","[2.259332250896727e-25, 2.265096125858956e-25]","[1.801864079151107e-26, 1.888651958771427e-26]","[1.874932650105037e-26, 1.96904750754388e-26]","[4.419342333470543e-26, 4.370466394948034e-26]","[4.403218070198058e-26, 4.357165917998883e-26]"
34,60,3050,500,4000,"[[0.003165867845299295, -0.0019134757149956454, 0.0003645546868298996, -3.148434775576193e-05], [-0.00123616808882539, 0.0020404205177544372, -0.0001882502346826142, -0.001885946982785446], [0.0008252764694135211, -0.001672178953196766, -0.0017048971344180708, -0.0010980269025325025], [0.001259399817739976, -0.0017115284073801504, 0.001848844571093875, -0.001210772762234769]]","[[ 1.         -0.60440796  0.11515158 -0.00994493]
 [-0.39046737  0.6445059  -0.05946244 -0.59571248]
 [ 0.26067938 -0.52818975 -0.53852442 -0.34683283]
 [ 0.39780556 -0.54061903  0.58399297 -0.38244577]]","[-8.216087198517941e-19, -5.694168302812751e-20]","[6.408035476416448e-19, 3.208844643942663e-19]","[0.003999814873356035, 0.004080169790059818]",,,"[2.290319142634459e-25, 2.293563737006443e-25]","[2.265739140739592e-25, 2.267479219234732e-25]","[1.798886347724374e-26, 1.880065930082948e-26]","[1.86968302293431e-26, 1.960645069439404e-26]","[4.417965645977816e-26, 4.369019239478314e-26]","[4.401622378337438e-26, 4.355958823180861e-26]"
35,60,3050,500,4000,"[[0.0028327626167109427, -0.0017856022576325334, 0.0004990929865078641, -6.795411329131877e-05], [-0.001271228927695958, 0.001952257343724308, -0.0004326384061709416, -0.00148323811624077], [0.0006484799844769405, -0.0014146528923742034, -0.0014988585110059746, -0.0008690015522584197], [0.0011855537593372643, -0.0013993859117170954, 0.0015484824933302396, -0.0012774645997812523]]","[[ 1.         -0.63033953  0.17618595 -0.02398864]
 [-0.44875943  0.68917082 -0.15272667 -0.52360127]
 [ 0.2289214  -0.49938985 -0.52911547 -0.30676822]
 [ 0.41851504 -0.49400042  0.54663334 -0.4509607 ]]","[3.4030216938007044e-20, -1.670595497725478e-19]","[8.29036503213884e-19, 5.400341672123063e-19]","[0.0036095724057018086, 0.0037870062438044496]",,,"[2.300279304442957e-25, 2.299180505623637e-25]","[2.27532784986795e-25, 2.272954993567268e-25]","[1.79549422260907e-26, 1.866209981939224e-26]","[1.865894031835983e-26, 1.945518044050959e-26]","[4.418652858870312e-26, 4.370722773253595e-26]","[4.402228595295394e-26, 4.357848135426162e-26]"
36,60,3050,500,4000,"[[0.0023527942730572986, -0.0014340441326436675, 0.000680628506787256, 4.328110120868124e-05], [-0.0012663454327751413, 0.0016926773696181502, -0.0007413851261747482, -0.0010967461288594093], [0.0003439559883369401, -0.0011569697409657658, -0.0012125086463011393, -0.0005688404187780925], [0.0008942452210214567, -0.0009310084931031107, 0.001207251399076219, -0.0012204391256864504]]","[[ 1.         -0.60950681  0.28928518  0.01839562]
 [-0.53823041  0.7194328  -0.31510835 -0.46614621]
 [ 0.14619042 -0.49174284 -0.51534835 -0.24177227]
 [ 0.38007795 -0.39570331  0.51311388 -0.51871901]]","[4.901679675442497e-19, -3.5646040449830293e-19]","[-1.658748473249585e-19, -5.183703756013096e-19]","[0.0031963146667223527, 0.0030808424907875012]",,,"[2.321305693804963e-25, 2.314984667491585e-25]","[2.296925329752644e-25, 2.289200432514019e-25]","[1.755047754832388e-26, 1.779489799457774e-26]","[1.818440835017404e-26, 1.857530608600844e-26]","[4.427932505346121e-26, 4.387705965354465e-26]","[4.411375864234065e-26, 4.374742805996386e-26]"
37,60,3050,500,4000,"[[0.0018337902156511906, -0.001085947550247495, 0.0007947330433677735, 0.00013208943932417117], [-0.0012462380048635982, 0.0012864957514172272, -0.0010113071876041008, -0.0006401186308646523], [0.0002016518139526091, -0.0009445130647148651, -0.0007798363094472568, -0.0002736240085389436], [0.0004843115663014192, -0.0004081201746848841, 0.0007315531121637693, -0.0010330933661968525]]","[[ 1.         -0.59218745  0.43338275  0.07203083]
 [-0.67959682  0.70155012 -0.55148467 -0.34906863]
 [ 0.10996449 -0.51506059 -0.42525928 -0.14921227]
 [ 0.26410413 -0.22255554  0.39892955 -0.56336508]]","[3.574169547478304e-19, -4.698997764082507e-19]","[9.374114312902409e-19, 1.2974254724477883e-18]","[0.00267649753582849, 0.0023168243910707633]",,,"[2.367897459397333e-25, 2.34807327124206e-25]","[2.342840455938056e-25, 2.323506735963549e-25]","[1.688222416660732e-26, 1.647198446924638e-26]","[1.757883168710535e-26, 1.722132431017533e-26]","[4.451269889065256e-26, 4.426383029061572e-26]","[4.435755734161948e-26, 4.413274274892592e-26]"
38,60,3050,500,4000,"[[0.0012275670635048244, -0.0008378923082264955, 0.0006308529971583508, -7.319375736776181e-06], [-0.000874709473795004, 0.0007542302967657337, -0.0007041232639746502, -0.0003275546520032556], [0.00041999430512292153, -0.0007142296062679021, -0.00013409574463842428, -0.00023477204916222963], [0.00039822194513556934, -0.0001729293124027217, 0.0005394743389217956, -0.0004944410036356739]]","[[ 1.         -0.68256337  0.51390512 -0.00596251]
 [-0.71255535  0.61441067 -0.5735925  -0.26683239]
 [ 0.34213553 -0.58182533 -0.109237   -0.19124988]
 [ 0.32439934 -0.14087158  0.43946629 -0.40278126]]","[-8.253687787392735e-20, -8.081380975903865e-19]","[2.4234457302276074e-19, 1.864127475337305e-19]","[0.0016938003668945936, 0.0017141201125211018]",,,"[2.414924591330739e-25, 2.368357766516642e-25]","[2.392035267259675e-25, 2.341338212173871e-25]","[1.574534779139831e-26, 1.491205700715127e-26]","[1.650575933464467e-26, 1.611173901795491e-26]","[4.451189780968521e-26, 4.468133755290633e-26]","[4.43795893002853e-26, 4.455139016484359e-26]"
39,60,3050,500,4000,"[[0.0009356930552832646, -0.0004132135051947075, 0.0006221989887745781, -5.044257007932868e-06], [-0.0006149980398681235, 0.0005256294273008462, -0.0005781517204252399, -0.0002920547021287589], [0.00012699947753036528, -0.00046035909206548303, -0.00011740942594039291, -0.00032868292778168693], [0.0004044143552120108, -1.2152327040102981e-05, 0.0005972489122392392, -0.0003525848765152396]]","[[ 1.         -0.44161224  0.66496057 -0.00539093]
 [-0.65726473  0.56175412 -0.61788609 -0.31212661]
 [ 0.13572771 -0.49199798 -0.12547857 -0.35127217]
 [ 0.43220835 -0.01298751  0.63829576 -0.37681681]]","[-3.777394850868953e-19, -1.3811113213102315e-19]","[9.213652695225215e-19, 7.815722228532579e-19]","[0.001315780884828397, 0.0013300443469668529]",,,"[2.376542100149673e-25, 2.356088348416427e-25]","[2.353891074570611e-25, 2.331599302842611e-25]","[1.564515014246566e-26, 1.389666630409155e-26]","[1.649953018998128e-26, 1.501840844332436e-26]","[4.464918937765063e-26, 4.487951158378525e-26]","[4.450218582101072e-26, 4.473247233522739e-26]"
40,60,3050,500,4000,"[[0.0007458172870427045, -0.0001705673030942868, 0.0005782548165827413, 0.00011867312432553201], [-0.0004660990237884805, 0.0003279303819299494, -0.0004417657106145198, -0.00030535438254208685], [2.891756485342748e-06, -0.00030959959741261886, -2.8819650816769505e-05, -0.00028638113885672185], [0.00040037293363942084, 6.62664032722377e-05, 0.0005630980331893783, -0.0001323485256253721]]","[[ 1.         -0.22869851  0.7753304   0.15911823]
 [-0.62495068  0.43969265 -0.59232431 -0.40942251]
 [ 0.0038773  -0.41511454 -0.0386417  -0.38398297]
 [ 0.53682442  0.08885072  0.75500802 -0.17745436]]","[2.244555479171911e-19, 3.3429289511018465e-20]","[-2.781741123027796e-19, -7.543598036152323e-19]","[0.00124380446747258, 0.0009023173664845934]",,,"[2.361567952111484e-25, 2.352744866313427e-25]","[2.343801008171034e-25, 2.333254883225194e-25]","[1.434671563534009e-26, 1.261307289104091e-26]","[1.497768420287175e-26, 1.349961288380111e-26]","[4.494946473387788e-26, 4.50072349390666e-26]","[4.478884222724985e-26, 4.485635305193538e-26]"
41,60,3050,500,4000,"[[0.0005818653840738515, -2.2078704914488842e-05, 0.0004682466307305111, 0.00017183299080038674], [-0.0003333601298826074, 0.00019308356225706733, -0.00031022134223499225, -0.00025866736372843406], [-4.6860395552294026e-05, -0.00019847693724981997, 1.596891950237837e-05, -0.0002276975355949273], [0.0003687059536567265, 0.00011450539127736052, 0.0004605008052947901, 8.365166346985207e-06]]","[[ 1.         -0.0379447   0.80473361  0.29531399]
 [-0.57291624  0.33183545 -0.53314968 -0.44454847]
 [-0.08053477 -0.34110456  0.02744435 -0.39132339]
 [ 0.63366195  0.19679018  0.79142155  0.01437646]]","[3.8345839132633142e-19, -6.532016630582029e-19]","[-6.209179122691829e-19, 1.0351416871193884e-18]","[0.0011026105148749321, 0.0005998500770790355]",,,"[2.361199841888394e-25, 2.35628519989881e-25]","[2.348789774169204e-25, 2.341935035860896e-25]","[1.310230909822616e-26, 1.135050539591402e-26]","[1.340814494184495e-26, 1.192778530458418e-26]","[4.575169262559748e-26, 4.529740956930315e-26]","[4.558467228262048e-26, 4.514653650915883e-26]"
42,60,3050,500,4000,"[[0.0004214396623870636, 2.574481922461031e-05, 0.0003227944863927466, 0.00018345631528249895], [-0.00021990642778520853, 0.00011715719809045199, -0.00018185453643050083, -0.0002016384108991115], [-5.77995558479467e-05, -0.00012715645756223272, 2.5632312416465837e-05, -0.00016003468927096483], [0.0002946449900168431, 9.931925898914127e-05, 0.00033100496346552717, 8.051808710149558e-05]]","[[ 1.          0.06108779  0.76593286  0.43530861]
 [-0.52179813  0.27799281 -0.43150788 -0.47845143]
 [-0.13714788 -0.30171925  0.06082084 -0.37973334]
 [ 0.6991392   0.23566662  0.78541484  0.19105484]]","[-6.97462711586431e-19, -1.4604077861148877e-19]","[-5.250551762668423e-19, -7.203622254093435e-21]","[0.0008990854488743591, 0.0003537258840445029]",,,"[2.363885801295925e-25, 2.36124219754769e-25]","[2.356746809249336e-25, 2.352185776773967e-25]","[1.170637781929088e-26, 1.015517052959921e-26]","[1.169861255207998e-26, 1.039465230301578e-26]","[4.567455174329966e-26, 4.5428041500109e-26]","[4.550380661630136e-26, 4.527858972883531e-26]"
