azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
20,60,4900,500,4000,"[[0.01066093028578708, 0.0028680773123758796, -0.0006394276281949331, 0.0002376663198732185], [0.0028680879117984016, 0.010539972616898163, -0.0009494751845288256, -0.001094356658567393], [0.0006393247060044548, 0.0009495099233040588, -0.002740334573940772, 0.009846925790594012], [0.0002378152466822232, -0.001094298737865986, -0.009846935823182442, -0.0026193769059323323]]","[[ 1.          0.26902693 -0.0599786   0.02229321]
 [ 0.26902792  0.98865412 -0.08906119 -0.10265114]
 [ 0.05996894  0.08906445 -0.2570446   0.92364602]
 [ 0.02230718 -0.10264571 -0.92364696 -0.24569872]]","[3.7279679979763177e-19, 2.2252478296022623e-19]","[3.2207788110349104e-19, -3.2970340219096464e-19]","[0.010898596599727148, 0.010423263960239477]",,,"[3.220630503671581e-25, 3.23231861954211e-25]","[3.271639406047995e-25, 3.284434156191803e-25]","[1.036644146274696e-26, 1.154166550988633e-26]","[8.604131261450373e-27, 9.67667765546647e-27]","[4.848082782707731e-26, 4.801576896879314e-26]","[4.795748097084881e-26, 4.744766194963493e-26]"
21,60,4900,500,4000,"[[0.009472015063609014, 0.0016320189602903332, -0.000263917107302207, 3.613082932562748e-05], [0.001632024809367498, 0.009307942417445631, -0.001187931091136727, -0.0012645783711389773], [0.00026387664303578046, 0.0011878557941830212, -0.0008636489847451991, 0.00921397665116689], [3.6162162142394086e-05, -0.0012646415518334636, -0.009213968102588614, -0.0006995763389087749]]","[[ 1.          0.17229903 -0.02786283  0.00381448]
 [ 0.17229964  0.98267817 -0.12541482 -0.13350679]
 [ 0.02785855  0.12540687 -0.09117901  0.97275781]
 [ 0.00381779 -0.13351347 -0.97275691 -0.07385718]]","[1.997852577051814e-19, 3.8910560615049436e-19]","[3.7006634945662684e-19, -6.184258781770528e-20]","[0.009508145887758442, 0.009435884229146527]",,,"[3.303901758605306e-25, 3.317005534111023e-25]","[3.338472604407064e-25, 3.35405402638322e-25]","[9.653638057023878e-27, 1.090399303542708e-26]","[9.083739907453871e-27, 1.011557063655134e-26]","[4.828421646339792e-26, 4.804405149971892e-26]","[4.784581636752768e-26, 4.75351058786761e-26]"
22,60,4900,500,4000,"[[0.0070863813897038535, -0.0013159143110054463, 0.0005730231646479443, -0.0003745102975808907], [-0.001315900108285663, 0.006967934165833779, -0.0007756925868930959, -0.0007709375995802322], [-0.0005731170235231476, 0.0007757595659332339, -0.000822209156301695, 0.006860553151023879], [-0.00037441656812694406, -0.0007708944458181239, -0.006860552884233952, -0.0007037619332834287]]","[[ 1.         -0.18569623  0.08086259 -0.0528493 ]
 [-0.18569423  0.98328523 -0.10946244 -0.10879143]
 [-0.08087584  0.10947189 -0.11602666  0.96813208]
 [-0.05283607 -0.10878535 -0.96813204 -0.09931189]]","[4.668269032178514e-20, 3.3527068484773615e-20]","[-1.760314467436555e-20, -6.274256242955667e-20]","[0.006711871088469047, 0.007460891683223065]",,,"[3.304039292265915e-25, 3.319663863906356e-25]","[3.324123972241201e-25, 3.339856726290056e-25]","[8.88185473767146e-27, 9.258771488710842e-27]","[9.530586192622015e-27, 9.910282216352698e-27]","[4.682083328417893e-26, 4.6577629645179e-26]","[4.646957180447297e-26, 4.617892989433724e-26]"
23,60,4900,500,4000,"[[0.006863578295119037, -0.0016598282883570434, 0.0006546789398631304, -0.00040819784645191546], [-0.0016598261210584372, 0.006788229971574078, -0.0004751348817808067, -0.0004556868656621814], [-0.0006546922056211381, 0.000475154160819332, -0.0016559944764860531, 0.0064202009136518], [-0.0004081853827975718, -0.0004556746575796566, -0.006420200987703867, -0.0015806461529722993]]","[[ 1.         -0.24183133  0.09538449 -0.05947304]
 [-0.24183102  0.98902201 -0.06922554 -0.06639203]
 [-0.09538643  0.06922834 -0.24127276  0.93540142]
 [-0.05947122 -0.06639025 -0.93540144 -0.23029477]]","[2.489292464183204e-20, 1.9578433771074136e-19]","[2.301569637464657e-19, 1.649045697386494e-19]","[0.006455380445152838, 0.007271776137612224]",,,"[3.237408557859403e-25, 3.247262826302464e-25]","[3.260851637005197e-25, 3.26932788615919e-25]","[9.024236406508072e-27, 9.069759251041076e-27]","[9.534499468243415e-27, 9.70454697898174e-27]","[4.663205502090468e-26, 4.6154705153626e-26]","[4.627580060551977e-26, 4.576871817631759e-26]"
24,60,4900,500,4000,"[[0.006829033137418682, -0.0017304871738367165, 0.0006817835258517175, -0.00043345551199398325], [-0.0017304872252182067, 0.006770713732915542, -0.0002949614309974494, -0.0002311160183209791], [-0.0006817910364740152, 0.000294956687027979, -0.0021156908092857065, 0.006236191726193647], [-0.00043344349315041334, -0.000231121687965591, -0.006236190680695952, -0.0020573714047919596]]","[[ 1.         -0.25340149  0.09983603 -0.06347246]
 [-0.2534015   0.99146008 -0.04319227 -0.03384315]
 [-0.09983713  0.04319157 -0.30980825  0.91318809]
 [-0.0634707  -0.03384398 -0.91318794 -0.30126833]]","[3.7396264190081535e-19, 8.542650386038084e-20]","[1.37242867738397e-19, 1.3359375005913144e-19]","[0.006395577621942972, 0.007262488645458997]",,,"[3.209869834362089e-25, 3.214983237422995e-25]","[3.235267585959956e-25, 3.238299425928374e-25]","[9.215932807063067e-27, 9.037375763055194e-27]","[9.637554349102012e-27, 9.642076518753374e-27]","[4.680503558954866e-26, 4.605878868278886e-26]","[4.644994273972681e-26, 4.567888346444972e-26]"
25,60,4900,500,4000,"[[0.006926179634279943, -0.001569270690147724, 0.0006824127243934059, -0.00046997494491948566], [-0.00156926922255087, 0.006875770616846829, -8.309901936344813e-05, 4.763530648021309e-05], [-0.0006824782603030428, 8.312528598879572e-05, -0.0024083043057974013, 0.006283448685664958], [-0.00046988467264972374, 4.763782513101715e-05, -0.006283441915237539, -0.0023578952888403176]]","[[ 1.         -0.22657089  0.09852657 -0.06785486]
 [-0.22657068  0.99272196 -0.01199781  0.00687757]
 [-0.09853603  0.01200161 -0.34771034  0.90720267]
 [-0.06784183  0.00687794 -0.9072017  -0.3404323 ]]","[-1.4250182627650283e-19, -3.1598908064032537e-19]","[-2.721350757123231e-19, 1.88249193796292e-19]","[0.006456204685845725, 0.007396154575172991]",,,"[3.202373658775943e-25, 3.199597418874895e-25]","[3.229292395492833e-25, 3.223991247636734e-25]","[9.587316270309559e-27, 9.116187618101357e-27]","[9.895249313967382e-27, 9.672872644251253e-27]","[4.765397176144454e-26, 4.623228114341813e-26]","[4.730552386923066e-26, 4.585463337182663e-26]"
26,60,4900,500,4000,"[[0.006927767362338005, -0.0017160650842856103, 0.0003804117859960598, -0.00028936580040241907], [-0.0017160666544857105, 0.006910029049053397, 1.821417620477065e-05, 0.00012917858748809265], [-0.0003805097407751217, -1.8204838325028527e-05, -0.002190891512556164, 0.006337593090969153], [-0.00028922766363004396, 0.00012915904307556775, -0.006337587183678306, -0.0021731532003246893]]","[[ 1.         -0.24770824  0.05491117 -0.04176898]
 [-0.24770847  0.99743953  0.00262916  0.0186465 ]
 [-0.05492531 -0.00262781 -0.31624785  0.91481032]
 [-0.04174904  0.01864367 -0.91480947 -0.31368738]]","[2.3712330940810008e-20, 1.8927505321660236e-19]","[-6.74145095518896e-19, 1.625571453506335e-19]","[0.006638401558321667, 0.0072171331588114455]",,,"[3.184213677952271e-25, 3.183886879316797e-25]","[3.210017681733531e-25, 3.207779683785118e-25]","[9.58047491039988e-27, 9.098447143407233e-27]","[9.940741177329787e-27, 9.674863683936359e-27]","[4.775575918789218e-26, 4.625421843875081e-26]","[4.740246902344127e-26, 4.588104926988563e-26]"
27,60,4900,500,4000,"[[0.006933927854840833, -0.001850980734784416, 0.0002631063158990892, -0.00020539715490530997], [-0.0018509797186415109, 0.006924870178335425, 2.6674281506944555e-05, 0.00011575968907327866], [-0.0002631004186302902, -2.6646403124485333e-05, -0.0021973712346896237, 0.006307288192823277], [-0.00020541386551691578, 0.00011578235543306926, -0.0063072883209835924, -0.002188313558242121]]","[[ 1.         -0.26694549  0.03794477 -0.02962205]
 [-0.26694534  0.99869372  0.00384692  0.01669468]
 [-0.03794392 -0.0038429  -0.31690137  0.90962703]
 [-0.02962446  0.01669795 -0.90962705 -0.31559509]]","[-7.842229076149417e-20, -3.631206622397076e-19]","[-5.6425839108928015e-19, 5.283894780882517e-19]","[0.006728530696272539, 0.007139325005859524]",,,"[3.170300012017211e-25, 3.172797403274147e-25]","[3.195910034101223e-25, 3.196807481078075e-25]","[9.485660194552152e-27, 9.081852742958512e-27]","[9.877937325313645e-27, 9.655783812976265e-27]","[4.754215035049757e-26, 4.618739082811324e-26]","[4.719009726695045e-26, 4.58185867879672e-26]"
28,60,4900,500,4000,"[[0.006956206460195042, -0.0019424779003361014, 0.00017892907498541483, -0.00014222527518360827], [-0.0019424793844696362, 0.0069518566402395005, 2.2675450002278478e-05, 8.800862118907911e-05], [-0.00017890009929637146, -2.275921270864504e-05, -0.002186719810682245, 0.006309761327825629], [-0.000142241454761093, 8.79542260377842e-05, -0.006309762451012006, -0.002182369991124903]]","[[ 1.         -0.27924385  0.02572222 -0.02044581]
 [-0.27924407  0.99937469  0.00325974  0.01265181]
 [-0.02571805 -0.00327179 -0.31435522  0.9070693 ]
 [-0.02044814  0.01264399 -0.90706946 -0.3137299 ]]","[2.515037486170913e-19, -1.199015293223029e-19]","[7.417034495072434e-19, -2.7829201466589408e-21]","[0.006813981181301931, 0.007098431731514296]",,,"[3.160941995595237e-25, 3.165487578396505e-25]","[3.186340200609988e-25, 3.189590395021739e-25]","[9.39278149602147e-27, 9.083233165626845e-27]","[9.811566065939139e-27, 9.651658007948867e-27]","[4.73996130766628e-26, 4.615129436776606e-26]","[4.70494384991244e-26, 4.578586905765571e-26]"
29,60,4900,500,4000,"[[0.006984397206257405, -0.0020098061383385796, 0.00011421711257994486, -8.915230786913291e-05], [-0.002009806469598422, 0.006982746767791809, 6.0455781253398715e-06, 4.4977898863367825e-05], [-0.00011411277278682079, -6.12169583356662e-06, -0.00213938790113208, 0.006336994050534624], [-8.927836442922693e-05, 4.4952794183634586e-05, -0.006336996003355945, -0.0021377374638550306]]","[[ 1.00000000e+00 -2.87756564e-01  1.63531811e-02 -1.27644957e-02]
 [-2.87756611e-01  9.99763696e-01  8.65583378e-04  6.43976818e-03]
 [-1.63382421e-02 -8.76481628e-04 -3.06309598e-01  9.07307225e-01]
 [-1.27825440e-02  6.43617378e-03 -9.07307505e-01 -3.06073295e-01]]","[-1.9577362440497306e-20, -2.0528342550735648e-19]","[4.038241003283231e-19, 1.0451595404821585e-19]","[0.006895244894634528, 0.007073549510275726]",,,"[3.15460391234317e-25, 3.160925889622063e-25]","[3.17966863531941e-25, 3.185015829030722e-25]","[9.28730131127555e-27, 9.094631160721411e-27]","[9.734440103715817e-27, 9.659436310804646e-27]","[4.728907413633196e-26, 4.613272404892403e-26]","[4.694176928753417e-26, 4.577012055743729e-26]"
30,60,4900,500,4000,"[[0.007012842126013885, -0.002061580482461759, 6.570917859802587e-05, -4.334711400838582e-05], [-0.002061580289749444, 0.007012346258133, -2.4189604179377093e-05, -1.3116419631953608e-05], [-6.574277508694234e-05, 2.4207824825821648e-05, -0.0020463194906664532, 0.006382785956468751], [-4.3305317832906525e-05, -1.3113093280261788e-05, -0.00638278567959187, -0.002045823622900315]]","[[ 1.         -0.29397218  0.00936984 -0.00618111]
 [-0.29397215  0.99992929 -0.00344933 -0.00187034]
 [-0.00937463  0.00345193 -0.29179603  0.9101568 ]
 [-0.00617515 -0.00186987 -0.91015676 -0.29172532]]","[-1.6093120231973533e-19, -2.392251022783979e-20]","[-4.297776888250501e-19, 3.154703811999711e-19]","[0.006969495008211333, 0.00705618923618091]",,,"[3.150655261787388e-25, 3.158684462402253e-25]","[3.175212712570178e-25, 3.182607859358376e-25]","[9.160874195975645e-27, 9.11172855214023e-27]","[9.641588767774646e-27, 9.678048693490302e-27]","[4.719600484653751e-26, 4.612658331904008e-26]","[4.685288417592076e-26, 4.576647891879039e-26]"
31,60,4900,500,4000,"[[0.007036128736071129, -0.002103608691627511, 3.439723186656737e-05, -4.632945021395772e-06], [-0.0021036073173707924, 0.007035166694552591, -7.014525777492788e-05, -8.606043051870711e-05], [-3.44987426903916e-05, 7.017011668729103e-05, -0.0018981409932619492, 0.006440035754326624], [-4.500254137906467e-06, -8.607375563049501e-05, -0.0064400354821542525, -0.001897178952763459]]","[[ 1.00000000e+00 -2.98972456e-01  4.88865869e-03 -6.58450861e-04]
 [-2.98972261e-01  9.99863271e-01 -9.96929710e-03 -1.22312189e-02]
 [-4.90308577e-03  9.97283013e-03 -2.69770646e-01  9.15281115e-01]
 [-6.39592354e-04 -1.22331127e-02 -9.15281076e-01 -2.69633917e-01]]","[2.6803579765023333e-19, 6.300522133041472e-20]","[3.038449386924289e-20, 1.3429865323555976e-19]","[0.007031495787221815, 0.007040761677259565]",,,"[3.148894578963585e-25, 3.158687143632651e-25]","[3.172713447004785e-25, 3.182229400707396e-25]","[9.005104251073445e-27, 9.13028409041872e-27]","[9.528064111143929e-27, 9.707294016182733e-27]","[4.71128702057831e-26, 4.613090289808381e-26]","[4.677570151864462e-26, 4.577321129099171e-26]"
32,60,4900,500,4000,"[[0.007047824997900069, -0.0021409104211855875, 2.433682758538437e-05, 2.442440581754001e-05], [-0.002140908559810117, 0.00704429835881068, -0.00013533261049149134, -0.00017374151711827104], [-2.4417278517961068e-05, 0.00013540939353692816, -0.001681842419347896, 0.006499293616449546], [2.450712873956869e-05, -0.0001737046241404712, -0.006499294913981371, -0.001678315780988423]]","[[ 1.         -0.30376895  0.0034531   0.00346552]
 [-0.30376869  0.99949961 -0.01920204 -0.02465179]
 [-0.00346451  0.01921293 -0.23863283  0.92217012]
 [ 0.00347726 -0.02464656 -0.9221703  -0.23813244]]","[-1.7780336639164937e-19, -1.165538571645377e-19]","[-5.805863850957274e-19, 1.3080274254923939e-19]","[0.007072249399867504, 0.007023400588259018]",,,"[3.149465212550402e-25, 3.161218483725155e-25]","[3.172234407663648e-25, 3.184078698314576e-25]","[8.809584300422318e-27, 9.144758334979918e-27]","[9.388080340069468e-27, 9.747378887084016e-27]","[4.703502493718591e-26, 4.614595014369686e-26]","[4.670621131032897e-26, 4.579087744837133e-26]"
33,60,4900,500,4000,"[[0.007038111817161631, -0.0021798925231960023, 4.31945144656997e-05, 3.754032800206146e-05], [-0.0021798907851924435, 0.00702891889959881, -0.00022497652640483522, -0.00027462701373737815], [-4.3243617525410546e-05, 0.00022503268466616375, -0.0013774480261771328, 0.006544744359587108], [3.758469327598863e-05, -0.0002745947964880958, -0.006544745966017732, -0.001368255108918965]]","[[ 1.         -0.3097269   0.00613723  0.00533386]
 [-0.30972665  0.99869384 -0.03196547 -0.03901998]
 [-0.00614421  0.03197345 -0.19571272  0.92990059]
 [ 0.00534017 -0.03901541 -0.92990082 -0.19440656]]","[4.7541219204197154e-20, -1.3213187624416726e-20]","[4.753377346328149e-19, -7.764371107828496e-20]","[0.007075652141311734, 0.007000571485348486]",,,"[3.153003614978463e-25, 3.167090489957601e-25]","[3.174290671294201e-25, 3.18883556416373e-25]","[8.560336583747312e-27, 9.14625099034383e-27]","[9.214506084320622e-27, 9.798281710644282e-27]","[4.695943543676517e-26, 4.617402739433324e-26]","[4.664232529363499e-26, 4.582222794409329e-26]"
34,60,4900,500,4000,"[[0.006989554478886379, -0.0022312010938427603, 0.00010610541341907662, 2.0496883111697324e-05], [-0.002231205460052502, 0.006969536700588642, -0.0003470837511424386, -0.000383801856418592], [-0.0001060283806668666, 0.0003470356033231656, -0.0009514732892352781, 0.00654594851023029], [2.0420079929241744e-05, -0.0003838200118813726, -0.0065459472056764185, -0.0009314555114562219]]","[[ 1.         -0.31921936  0.01518057  0.0029325 ]
 [-0.31921998  0.99713604 -0.04965749 -0.05491078]
 [-0.01516955  0.0496506  -0.13612789  0.93653301]
 [ 0.00292151 -0.05491337 -0.93653283 -0.13326393]]","[-1.353866254269349e-19, -8.952609899279828e-20]","[8.633987927733498e-21, -1.81666802058331e-19]","[0.007010051358181832, 0.006969057591980753]",,,"[3.161211206533215e-25, 3.178344334556082e-25]","[3.180375563335887e-25, 3.198303370351725e-25]","[8.235323051911904e-27, 9.116359095021272e-27]","[8.997557474755774e-27, 9.858267235720675e-27]","[4.688372844237101e-26, 4.62214918473473e-26]","[4.658326787288961e-26, 4.587449094808181e-26]"
35,60,4900,500,4000,"[[0.006875592601655069, -0.00233565951641955, 0.00024156341757101908, -5.8131357621209884e-05], [-0.0023357005913388308, 0.006834574483084868, -0.0005146628810205204, -0.00048574387725495256], [-0.00024102799821508578, 0.0005145882095690225, -0.00033575198729990114, 0.006437181074147714], [-5.870066255624155e-05, -0.00048562546702598093, -0.006437195174490025, -0.0002947338917191648]]","[[ 1.         -0.33970301  0.03513347 -0.00845474]
 [-0.33970899  0.99403424 -0.0748536  -0.07064757]
 [-0.0350556   0.07484274 -0.04883244  0.93623655]
 [-0.00853754 -0.07063034 -0.9362386  -0.04286669]]","[3.3318243294329284e-19, 2.911734089998508e-20]","[7.45442056229301e-19, -2.2862548639890984e-19]","[0.00681746124032246, 0.006933723955501586]",,,"[3.179381057384918e-25, 3.201138594029478e-25]","[3.195410681849039e-25, 3.218200282400068e-25]","[7.783619848388492e-27, 8.998568075916736e-27]","[8.70896441684675e-27, 9.902766029589986e-27]","[4.68045242400411e-26, 4.630538103393073e-26]","[4.652896745367939e-26, 4.596716626906521e-26]"
36,60,4900,500,4000,"[[0.006748278545718204, -0.0028647800696784435, 0.0005306642230941295, -0.0002971507869375606], [-0.0028647722970266986, 0.006656657813807596, -0.0007769993618424826, -0.000504474410160065], [-0.0005307667949965293, 0.0007769821386391196, 0.0008043903001837814, 0.005999446955095193], [-0.0002970425070491069, -0.0005045450711888382, -0.0059994356509144075, 0.000896011031067337]]","[[ 1.         -0.42452013  0.07863698 -0.04403357]
 [-0.42451898  0.9864231  -0.11514038 -0.07475601]
 [-0.07865218  0.11513783  0.11919933  0.88903369]
 [-0.04401752 -0.07476649 -0.88903201  0.13277624]]","[-4.422837417007355e-20, -1.4649130165939658e-19]","[-9.834687023868459e-20, 2.5877238918636462e-20]","[0.006451127755268674, 0.007045429328820261]",,,"[3.247012006093398e-25, 3.280659099785938e-25]","[3.257836085205053e-25, 3.292367583955707e-25]","[6.880309601007631e-27, 8.369702248159003e-27]","[8.07933902862998e-27, 9.589523977702129e-27]","[4.669907310897092e-26, 4.651629790498147e-26]","[4.647154787615003e-26, 4.620752331850885e-26]"
37,60,4900,500,4000,"[[0.03301688196015934, 0.02561763544524795, -0.020296690032428986, -0.0011773217511884411], [-0.02755302034400669, -0.0218554999951276, 0.017036803274821172, 0.0034297113584693937], [0.015693149620651152, 0.013594566627571534, -0.008543569775440348, 0.0029966071654441958], [-0.00801006139118532, -0.0037812246381651606, 0.008319850463011612, -0.0010738006270083348]]","[[ 1.          0.77589506 -0.61473673 -0.03565817]
 [-0.83451309 -0.66194924  0.51600279  0.10387751]
 [ 0.47530683  0.41174593 -0.25876368  0.09075985]
 [-0.24260502 -0.11452398  0.25198777 -0.03252278]]","[2.6262768395738684e-19, -2.248532252073938e-19]","[-1.9854712031345197e-19, -2.3787439480267324e-20]","[0.010323756555407732, 0.011087233379012304]",,,"[3.190604556676178e-25, 3.211450348151633e-25]","[3.203278066092121e-25, 3.222680698832971e-25]","[6.543866996113252e-27, 7.1007932838925e-27]","[7.650391393891342e-27, 8.397240774849944e-27]","[4.577311765842568e-26, 4.568954837003116e-26]","[4.555762549049472e-26, 4.543344487732248e-26]"
38,60,4900,500,4000,"[[0.022263090842329268, 0.017367499585002624, -0.013601646418663994, -0.000359925488446993], [-0.018430686827483868, -0.014226804136792878, 0.011953554774729255, 0.00181152686891967], [0.011132050215786584, 0.010084554511908813, -0.0053828519357345395, 0.0014594682950453681], [-0.00481161246892076, -0.002531933361660412, 0.0046928732080689615, -0.0018970264677445254]]","[[ 1.          0.7801028  -0.6109505  -0.01616691]
 [-0.8278584  -0.63903095  0.53692252  0.08136906]
 [ 0.50002267  0.4529719  -0.24178368  0.06555551]
 [-0.21612509 -0.11372785  0.21079163 -0.08520948]]","[-1.7000337942426023e-19, 1.2594464012885556e-19]","[3.1888252546048697e-21, 3.429556238756011e-19]","[0.010335163133547796, 0.010674829896677281]",,,"[3.164328838153395e-25, 3.177637898224302e-25]","[3.179983937545297e-25, 3.192069586212534e-25]","[6.315194993811395e-27, 6.642095178790169e-27]","[7.251756974347783e-27, 7.731106551338157e-27]","[4.563109941234544e-26, 4.555317631395687e-26]","[4.541830009153063e-26, 4.531830550632624e-26]"
39,60,4900,500,4000,"[[0.016291479836220008, 0.012727421307723832, -0.009840023410415311, 4.46119816701916e-05], [-0.013338687769503609, -0.010032934743143828, 0.009111213172501272, 0.0009184865489448366], [0.00841615535467441, 0.008019501479997793, -0.003558321949703336, 0.0006742573928537614], [-0.003172229771692547, -0.0019005474894524038, 0.002783381272526407, -0.0023023381202005445]]","[[ 1.          0.78123175 -0.60399813  0.00273836]
 [-0.81875237 -0.61583937  0.55926247  0.05637834]
 [ 0.51659858  0.49225126 -0.21841613  0.04138712]
 [-0.1947171  -0.11665898  0.17084889 -0.14132161]]","[1.758047978514087e-19, -1.1811242172055997e-19]","[-9.360969112763009e-20, -2.4090764643160787e-19]","[0.009505485553975854, 0.009453568785629116]",,,"[3.151226185276254e-25, 3.159798899813721e-25]","[3.169758258120374e-25, 3.17752787393027e-25]","[6.026176496383954e-27, 6.231823681072779e-27]","[6.779151798946956e-27, 7.085772253178657e-27]","[4.557746880018566e-26, 4.551008062879805e-26]","[4.537081962002709e-26, 4.529453343669177e-26]"
40,60,4900,500,4000,"[[0.012325184779395065, 0.009592003997259214, -0.007328398423332179, 0.00026132226380730714], [-0.009937119428325229, -0.007290652369095064, 0.007182854399667382, 0.0003595269463089441], [0.00650694830164764, 0.006540622810435353, -0.0023746329482263653, 0.000227319597179115], [-0.002166456721696022, -0.0014842871535501786, 0.0016134035055156903, -0.002453014856724992]]","[[ 1.          0.77824423 -0.59458731  0.0212023 ]
 [-0.80624507 -0.59152479  0.58277864  0.02917011]
 [ 0.52793921  0.53067138 -0.1926651   0.0184435 ]
 [-0.17577479 -0.12042717  0.13090299 -0.19902459]]","[2.5382772655897055e-20, -1.850191489203083e-19]","[4.74245174442113e-19, 5.004756790107275e-19]","[0.008470166686792147, 0.008118449864035798]",,,"[3.14367634146027e-25, 3.148818848612552e-25]","[3.165069207083821e-25, 3.169892601697115e-25]","[5.705352896012788e-27, 5.842394669558788e-27]","[6.26353959862741e-27, 6.446858403029597e-27]","[4.555658244232369e-26, 4.550041715197702e-26]","[4.535851083800062e-26, 4.530341374575936e-26]"
41,60,4900,500,4000,"[[0.009455419306070075, 0.007288463531595262, -0.005511830723360795, 0.0003688410337358514], [-0.007470965571362816, -0.005351784589827562, 0.005739395419978624, -6.758390740366812e-07], [0.0050575869611530645, 0.005373086820879095, -0.001573245097401976, -3.0914712983244055e-05], [-0.001497835052477877, -0.001173444647962151, 0.0008552484847518566, -0.0024294072328424794]]","[[ 1.00000000e+00  7.70823937e-01 -5.82928218e-01  3.90084270e-02]
 [-7.90125253e-01 -5.66001826e-01  6.06995336e-01 -7.14763727e-05]
 [ 5.34887645e-01  5.68254738e-01 -1.66385545e-01 -3.26952322e-03]
 [-1.58410220e-01 -1.24102867e-01  9.04506143e-02 -2.56932787e-01]]","[8.318782990407579e-20, -1.6132597462170324e-20]","[-7.52051239504484e-20, 5.3069540751926955e-20]","[0.007387850942315507, 0.006833113489438955]",,,"[3.139229168634646e-25, 3.141764744548543e-25]","[3.163456933943047e-25, 3.166161261078731e-25]","[5.359930957173938e-27, 5.459734565950619e-27]","[5.71756994734962e-27, 5.810565116519506e-27]","[4.555141683737352e-26, 4.550649056919591e-26]","[4.536402941754676e-26, 4.532760159838522e-26]"
42,60,4900,500,4000,"[[0.007281084115062504, 0.005522887590843171, -0.004147124771633098, 0.0004067739227367785], [-0.0056101496839167965, -0.003924888059415644, 0.0046006340486293516, -0.00022580788607804274], [0.003914126781466626, 0.00440316607001104, -0.0010250262945837934, -0.00017212719286661748], [-0.0010354845722921294, -0.0009259909696449646, 0.0003604455178130279, -0.00228749594668362]]","[[ 1.          0.75852545 -0.56957518  0.05586722]
 [-0.77051021 -0.5390527   0.63186113 -0.03101295]
 [ 0.53757472  0.60474045 -0.14077935 -0.02364032]
 [-0.14221571 -0.12717762  0.04950437 -0.31416969]]","[-4.690450944969704e-20, 1.646667633364913e-19]","[6.665018986483029e-19, 1.7746965500373117e-19]","[0.006322973306608158, 0.005653860884749441]",,,"[3.136780359128353e-25, 3.137283086868019e-25]","[3.163770166317699e-25, 3.16491730941773e-25]","[4.999692496657518e-27, 5.084231305632258e-27]","[5.155602625304649e-27, 5.18328466425205e-27]","[4.555478977986721e-26, 4.552047905558144e-26]","[4.537989840115899e-26, 4.53593064146823e-26]"
43,60,4900,500,4000,"[[0.00558737838413935, 0.004143307937865186, -0.003099015534349018, 0.00039998180749181597], [-0.004177109999234645, -0.002854310307059158, 0.0036693013366998783, -0.00035398040669568136], [0.0029965373063704595, 0.003575640340178892, -0.0006526223917989812, -0.00023670617015178412], [-0.0007095066048047968, -0.0007229269034888249, 4.607393473141409e-05, -0.0020655670693836355]]","[[ 1.          0.74154776 -0.55464572  0.07158667]
 [-0.74759748 -0.51084965  0.65671252 -0.06335358]
 [ 0.5363047   0.63994956 -0.11680297 -0.04236444]
 [-0.12698381 -0.12938571  0.00824607 -0.36968448]]","[1.9994782682537777e-19, 1.9699559231532453e-20]","[-2.382280457885207e-19, -8.662740917211553e-20]","[0.005307022170244739, 0.0045979576569653655]",,,"[3.135774614447069e-25, 3.134715530085126e-25]","[3.165374684503459e-25, 3.165381742235914e-25]","[4.627645614036631e-27, 4.710020456268425e-27]","[4.589363084956717e-27, 4.571288925312539e-27]","[4.556238805726568e-26, 4.553808372774403e-26]","[4.540163119927735e-26, 4.53942907608834e-26]"
44,60,4900,500,4000,"[[0.004246974665479974, 0.003057720775322589, -0.0022871036214087833, 0.0003647339342624722], [-0.0030655191346918922, -0.002044693021338327, 0.002893335843544063, -0.0004104989179537987], [0.0022555833423743947, 0.0028608643517445695, -0.0004037751519357295, -0.000251675691156001], [-0.00047798156674097115, -0.000554622034156998, -0.00014028524416066058, -0.0017956738231561138]]","[[ 1.          0.71997622 -0.53852537  0.08588088]
 [-0.72181244 -0.48144696  0.68126986 -0.09665679]
 [ 0.53110355  0.67362407 -0.0950736  -0.05925999]
 [-0.11254637 -0.13059226 -0.03303181 -0.42281246]]","[3.539157621662243e-20, -4.7789007994471685e-20]","[6.56530002728446e-19, -6.698541656358266e-20]","[0.004358246645297449, 0.0036688707183300195]",,,"[3.135880699765925e-25, 3.133654734423744e-25]","[3.1678674342417e-25, 3.167057921370654e-25]","[4.247342611383987e-27, 4.335505304775758e-27]","[4.028962700191989e-27, 3.980863219101048e-27]","[4.557151241169842e-26, 4.555648232738261e-26]","[4.542629268579601e-26, 4.542973207447942e-26]"
