azi,aoi,wvl,pitch,mm,dmm,reflected flux
45,60,6730,7560,"[[0.9405311521880304, -0.03473597407807399, -0.002400955543407963, 0.0003025181173843476], [-0.03473596301555887, 0.9405215111352252, -0.0003046873329881983, -0.003490790801326899], [0.002403328418363317, 0.0002697708305632841, -0.9230409828851777, 0.1771650398972934], [0.0002844042556075339, -0.003493772606058149, -0.1771649511155483, -0.923031342247511]]","[[ 1.00000000e+00 -3.69322951e-02 -2.55276557e-03  3.21646037e-04]
 [-3.69322834e-02  9.99989749e-01 -3.23952410e-04 -3.71151003e-03]
 [ 2.55528848e-03  2.86828171e-04 -9.81403945e-01  1.88367009e-01]
 [ 3.02386853e-04 -3.71468037e-03 -1.88366914e-01 -9.81393695e-01]]","[0.9752671257351725, 0.9057951776168444]"
45,60,6800,7560,"[[0.9403462328996257, -0.03482489165617225, -0.002412137810902056, 0.0002962166168864891], [-0.03482487740921753, 0.940337225891043, -0.0002819299627220555, -0.003309486689937265], [0.002414352548700967, 0.0002478130567682643, -0.9233611279667245, 0.1744773725830551], [0.0002793692370180296, -0.003312365867587003, -0.1744772901580112, -0.9233521213465624]]","[[ 1.00000000e+00 -3.70341162e-02 -2.56515922e-03  3.15008033e-04]
 [-3.70341010e-02  9.99990422e-01 -2.99815061e-04 -3.51943420e-03]
 [ 2.56751446e-03  2.63533843e-04 -9.81937392e-01  1.85545884e-01]
 [ 2.97091887e-04 -3.52249603e-03 -1.85545796e-01 -9.81927815e-01]]","[0.975171124024918, 0.9055213407504907]"
45,60,6870,7560,"[[0.9400086578132838, -0.03498443792462552, -0.002432499268188947, 0.0002913389131288136], [-0.03498442080315917, 0.9400001571380383, -0.000261392555418157, -0.003147997666010143], [0.002434563514997952, 0.0002280869317869555, -0.9235048392467643, 0.1718460092630771], [0.0002757344972041285, -0.003150776046348917, -0.1718459325977987, -0.9234963389344805]]","[[ 1.00000000e+00 -3.72171444e-02 -2.58774134e-03  3.09932159e-04]
 [-3.72171262e-02  9.99990957e-01 -2.78074625e-04 -3.34890284e-03]
 [ 2.58993733e-03  2.42643437e-04 -9.82442908e-01  1.82813220e-01]
 [ 2.93331870e-04 -3.35185854e-03 -1.82813138e-01 -9.82433865e-01]]","[0.9749930952071265, 0.9050242193959666]"
45,60,6940,7560,"[[0.9394793415355778, -0.03522845164092808, -0.002473881166980373, 0.0002889989673437894], [-0.03522843195105146, 0.9394712025399423, -0.0002425996785439231, -0.003004816126588528], [0.002475824342159823, 0.0002100324622101685, -0.9234364133339567, 0.1692497027475381], [0.0002743894050133331, -0.003007498663474811, -0.1692496307854652, -0.9234282746802768]]","[[ 1.00000000e+00 -3.74978460e-02 -2.63324701e-03  3.07616096e-04]
 [-3.74978250e-02  9.99991337e-01 -2.58227795e-04 -3.19838446e-03]
 [ 2.63531536e-03  2.23562619e-04 -9.82923597e-01  1.80152660e-01]
 [ 2.92065395e-04 -3.20123980e-03 -1.80152584e-01 -9.82914934e-01]]","[0.974707792645878, 0.9042508894023783]"
45,60,7010,7560,"[[0.9386601095847459, -0.03559549718644672, -0.002593206444512589, 0.0002950220551523812], [-0.03559547509901684, 0.9386520130188255, -0.0002253220460917687, -0.002887157984363905], [0.002595178668677611, 0.0001927008038340742, -0.9230560045622342, 0.1666831137468549], [0.0002799603188620913, -0.002889790663169503, -0.1666830421466557, -0.923047908343039]]","[[ 1.00000000e+00 -3.79216042e-02 -2.76266821e-03  3.14301260e-04]
 [-3.79215807e-02  9.99991374e-01 -2.40046470e-04 -3.07582900e-03]
 [ 2.76476932e-03  2.05293484e-04 -9.83376192e-01  1.77575580e-01]
 [ 2.98255264e-04 -3.07863372e-03 -1.77575504e-01 -9.83367567e-01]]","[0.9742556062408111, 0.9030646119066732]"
45,60,7080,7560,"[[0.9385664833392782, -0.03521672649990043, -0.001718376343714006, 0.0001909475722995987], [-0.0352167259665282, 0.9385626063183323, -0.000150340691564905, -0.002065369379533688], [0.001718549384453706, 0.0001480024719248788, -0.9234945929114711, 0.1637818821322684], [0.0001894830188706791, -0.002065547344653044, -0.1637818781870212, -0.9234907158925691]]","[[ 1.00000000e+00 -3.75218241e-02 -1.83085202e-03  2.03445974e-04]
 [-3.75218235e-02  9.99995869e-01 -1.60181185e-04 -2.20055736e-03]
 [ 1.83103639e-03  1.57689918e-04 -9.83941585e-01  1.74502164e-01]
 [ 2.01885559e-04 -2.20074697e-03 -1.74502160e-01 -9.83937454e-01]]","[0.9737832093090539, 0.9033497563475967]"
45,60,7150,7560,"[[0.9366086327031873, -0.03644167533018239, -0.002152212366438417, 0.0002367108878983117], [-0.03644164913729531, 0.9366024104374878, -0.0001955225095021107, -0.002632000879644205], [0.002152385382363928, 0.0001758971157923186, -0.9219674090863342, 0.1608842612215988], [0.0002391574903121941, -0.002633747693214385, -0.1608842362532741, -0.9219611869258614]]","[[ 1.00000000e+00 -3.89081139e-02 -2.29787799e-03  2.52731909e-04]
 [-3.89080859e-02  9.99993357e-01 -2.08755827e-04 -2.81013946e-03]
 [ 2.29806272e-03  1.87802151e-04 -9.84367832e-01  1.71773199e-01]
 [ 2.55344102e-04 -2.81200450e-03 -1.71773173e-01 -9.84361189e-01]]","[0.9730503075036441, 0.9001669568829572]"
45,60,7220,7560,"[[0.9344166433894345, -0.03744191609848807, -0.002317048521303934, 0.0002476479945835903], [-0.03744188054059067, 0.9344099149861336, -0.0001905107066286092, -0.002665561547881551], [0.002316904852307182, 0.000169679836959131, -0.9202352715254252, 0.1577958193871023], [0.0002542793641170506, -0.00266746774266844, -0.1577957977219931, -0.9202285432509627]]","[[ 1.00000000e+00 -4.00698301e-02 -2.47967386e-03  2.65029520e-04]
 [-4.00697920e-02  9.99992799e-01 -2.03881971e-04 -2.85264776e-03]
 [ 2.47952010e-03  1.81589057e-04 -9.84823288e-01  1.68870943e-01]
 [ 2.72126322e-04 -2.85468775e-03 -1.68870919e-01 -9.84816088e-01]]","[0.9718585589588462, 0.8969747268026376]"
45,60,7290,7560,"[[0.9312090227825154, -0.03881336828252369, -0.002475850479227265, 0.0002564155208994233], [-0.03881332359173129, 0.9312018144305634, -0.0001815664653055033, -0.002681956878739119], [0.002475204509878067, 0.0001619412721334547, -0.9175383816309164, 0.1541654618133603], [0.000269102856719613, -0.002683859777165489, -0.1541654503218886, -0.917531173426664]]","[[ 1.00000000e+00 -4.16806188e-02 -2.65874838e-03  2.75357642e-04]
 [-4.16805708e-02  9.99992259e-01 -1.94979281e-04 -2.88008043e-03]
 [ 2.65805469e-03  1.73904320e-04 -9.85319471e-01  1.65554089e-01]
 [ 2.88982226e-04 -2.88212390e-03 -1.65554077e-01 -9.85311730e-01]]","[0.9700223905369627, 0.8923956540141753]"
45,60,7360,7560,"[[0.9259403328172582, -0.04094448863065503, -0.002687287595473745, 0.0002683811564581807], [-0.04094443200817399, 0.9259322734303846, -0.0001719879023297447, -0.002756301528482108], [0.00268584159367387, 0.000156011100999001, -0.9129113513554422, 0.1492709255596212], [0.0002905765879727613, -0.002758092682395438, -0.1492709340313965, -0.912903292171929]]","[[ 1.00000000e+00 -4.42193597e-02 -2.90222545e-03  2.89847139e-04]
 [-4.42192985e-02  9.99991296e-01 -1.85744044e-04 -2.97675933e-03]
 [ 2.90066379e-03  1.68489367e-04 -9.85928919e-01  1.61210091e-01]
 [ 3.13817832e-04 -2.97869375e-03 -1.61210100e-01 -9.85920215e-01]]","[0.9668848209215452, 0.884995843704815]"
45,60,7430,7560,"[[0.9154643018760267, -0.04476382371117166, -0.003045921366113202, 0.0002899885470034054], [-0.04476374627335927, 0.9154540311932784, -0.0001643689418709734, -0.003067425800699103], [0.003042913203683937, 0.0001590988887339734, -0.9035405813078172, 0.1403045911723153], [0.0003306695933381694, -0.003068833419171582, -0.1403046503703326, -0.9035303110876105]]","[[ 1.00000000e+00 -4.88973995e-02 -3.32718748e-03  3.16766636e-04]
 [-4.88973149e-02  9.99988781e-01 -1.79547080e-04 -3.35067768e-03]
 [ 3.32390154e-03  1.73790380e-04 -9.86975221e-01  1.53260581e-01]
 [ 3.61204246e-04 -3.35221528e-03 -1.53260646e-01 -9.86964002e-01]]","[0.9602281250644537, 0.8707004776908495]"
45,60,7500,7560,"[[0.9368269513119594, -0.006025801589648883, -0.0007383430588874646, 3.455562103132004e-05], [-0.006025710459129197, 0.9367958207626921, -0.0002171710708223893, -0.007598177407539545], [0.0007353231476306093, 0.0004759739229481825, -0.9328581015317844, 0.08592995188274025], [8.211390057306098e-05, -0.007586435940260511, -0.08593102157435664, -0.9328269894995017]]","[[ 1.00000000e+00 -6.43213945e-03 -7.88131744e-04  3.68858101e-05]
 [-6.43204217e-03  9.99966770e-01 -2.31815567e-04 -8.11054528e-03]
 [ 7.84908191e-04  5.08070271e-04 -9.95763519e-01  9.17244660e-02]
 [ 8.76510870e-05 -8.09801205e-03 -9.17256079e-02 -9.95730309e-01]]","[0.942852752388323, 0.930801149215586]"
45,60,7570,7560,"[[0.9672232207754636, -0.02805408372138168, -0.001368674571149079, 0.0001302712186928021], [-0.02805392527781875, 0.9672193150319106, 0.0001937029874150059, 0.002370397644015999], [0.001374404501370971, -0.0003635899040489354, -0.9439055454094424, 0.2092269463729785], [0.0001007119238090764, 0.002352232593222888, -0.2092271350654129, -0.9439016474454219]]","[[ 1.00000000e+00 -2.90047666e-02 -1.41505553e-03  1.34685785e-04]
 [-2.90046027e-02  9.99995962e-01  2.00267098e-04  2.45072450e-03]
 [ 1.42097964e-03 -3.75911058e-04 -9.75892147e-01  2.16317125e-01]
 [ 1.04124799e-04  2.43194388e-03 -2.16317320e-01 -9.75888117e-01]]","[0.9952773039550199, 0.9391691365428018]"
45,60,7640,7560,"[[0.96733506975559, -0.02727577318452257, -0.001331734013190446, 0.000140395721614146], [-0.02727568600575758, 0.9673340404957597, 4.104074062640461e-06, 0.0004396341518083925], [0.001336785571672657, -0.0001177370437821381, -0.9490915508188074, 0.1849821003443377], [0.0001048165289478763, 0.0004291721661741644, -0.1849821013308799, -0.9490905252581372]]","[[ 1.00000000e+00 -2.81968204e-02 -1.37670395e-03  1.45136598e-04]
 [-2.81967302e-02  9.99998936e-01  4.24266026e-06  4.54479699e-04]
 [ 1.38192609e-03 -1.21712783e-04 -9.81140435e-01  1.91228568e-01]
 [ 1.08355969e-04  4.43664434e-04 -1.91228569e-01 -9.81139374e-01]]","[0.9946108423986499, 0.9400592960593025]"
45,60,7710,7560,"[[0.9669853054758434, -0.02691484621439411, -0.001322567769431104, 0.0001415861092226094], [-0.02691478491469035, 0.9669843778804496, -4.097908414043563e-05, -0.0001404642772671204], [0.001327174952439709, -5.166906649933117e-05, -0.9504720984481742, 0.1758947174377922], [0.0001055391733985883, -0.0001484572212271648, -0.1758946855509802, -0.9504711734299084]]","[[ 1.00000000e+00 -2.78337696e-02 -1.36772272e-03  1.46420125e-04]
 [-2.78337062e-02  9.99999041e-01 -4.23781870e-05 -1.45259992e-04]
 [ 1.37248720e-03 -5.34331455e-05 -9.82923001e-01  1.81900093e-01]
 [ 1.09142479e-04 -1.53525830e-04 -1.81900060e-01 -9.82922044e-01]]","[0.9939001511491621, 0.9400704587496785]"
45,60,7780,7560,"[[0.9667289012849499, -0.02671317793038974, -0.001316141326891746, 0.0001407549973255301], [-0.02671313001000786, 0.9667279037703854, -5.911891757853674e-05, -0.000412984389221365], [0.001320440573246374, -2.187334340282272e-05, -0.9512218951287946, 0.1703762658851076], [0.0001050564763615772, -0.000419681924891737, -0.1703762237667994, -0.9512208996565491]]","[[ 1.00000000e+00 -2.76325430e-02 -1.36143786e-03  1.45599244e-04]
 [-2.76324934e-02  9.99998968e-01 -6.11535638e-05 -4.27197727e-04]
 [ 1.36588507e-03 -2.26261399e-05 -9.83959302e-01  1.76239963e-01]
 [ 1.08672117e-04 -4.34125766e-04 -1.76239920e-01 -9.83958272e-01]]","[0.9934420786745136, 0.94001572284282]"
45,60,7850,7560,"[[0.9665561470315731, -0.02658801655046256, -0.001309864223590971, 0.0001391639334344431], [-0.02658797678589381, 0.9665550817763049, -6.758116435364673e-05, -0.0005634397054579864], [0.001313926029676869, -5.729518882367085e-06, -0.9517654432659333, 0.1663321827041701], [0.0001040374624637251, -0.0005693094136944714, -0.1663321370373741, -0.9517643797330897]]","[[ 1.00000000e+00 -2.75079897e-02 -1.35518689e-03  1.43979151e-04]
 [-2.75079486e-02  9.99998898e-01 -6.99195433e-05 -5.82935308e-04]
 [ 1.35938924e-03 -5.92776622e-06 -9.84697522e-01  1.72087450e-01]
 [ 1.07637267e-04 -5.89008114e-04 -1.72087403e-01 -9.84696422e-01]]","[0.9931441630413717, 0.9399681299693959]"
45,60,7920,7560,"[[0.9664354195865144, -0.02650600615840498, -0.001303203327320219, 0.0001372151577340243], [-0.02650597185856612, 0.9664343072417316, -7.152718757381547e-05, -0.0006526225584444377], [0.001307069418776195, 3.793339081282457e-06, -0.9522103519371761, 0.1630652899354623], [0.0001027363064191806, -0.000657902922350655, -0.1630652433488942, -0.9522092410977958]]","[[ 1.00000000e+00 -2.74265674e-02 -1.34846395e-03  1.41980680e-04]
 [-2.74265319e-02  9.99998849e-01 -7.40113474e-05 -6.75288328e-04]
 [ 1.35246432e-03  3.92508284e-06 -9.85280892e-01  1.68728594e-01]
 [ 1.06304368e-04 -6.80752080e-04 -1.68728546e-01 -9.85279742e-01]]","[0.992941425204366, 0.9399294129164152]"
45,60,7990,7560,"[[0.9663476135950342, -0.02645129947821484, -0.001296058508345499, 0.0001350804302742382], [-0.02645126907080303, 0.96634647299467, -7.305195556253337e-05, -0.0007067333168090974], [0.001299756337286337, 9.623913183643557e-06, -0.9525969922524878, 0.1602716464873993], [0.0001012742492957461, -0.000711564880937156, -0.16027160018211, -0.9525958529981701]]","[[ 1.00000000e+00 -2.73724477e-02 -1.34119285e-03  1.39784513e-04]
 [-2.73724162e-02  9.99998820e-01 -7.55959393e-05 -7.31344815e-04]
 [ 1.34501945e-03  9.95905930e-06 -9.85770523e-01  1.65852996e-01]
 [ 1.04801055e-04 -7.36344635e-04 -1.65852948e-01 -9.85769344e-01]]","[0.9927989125327735, 0.9398963136051446]"
45,60,8060,7560,"[[0.9662920665860109, -0.02641516178839015, -0.001288475206163489, 0.0001328496061583957], [-0.02641513427707648, 0.9662909122683401, -7.316754820230382e-05, -0.0007390469450734936], [0.001292024266212612, 1.321068993305247e-05, -0.9529546448481436, 0.1577974441235118], [9.972011392743761e-05, -0.0007435205347892848, -0.1577973986940135, -0.9529534917529292]]","[[ 1.00000000e+00 -2.73366229e-02 -1.33342211e-03  1.37483904e-04]
 [-2.73365944e-02  9.99998805e-01 -7.57199099e-05 -7.64827706e-04]
 [ 1.33709497e-03  1.36715289e-05 -9.86197318e-01  1.63302018e-01]
 [ 1.03198730e-04 -7.69457352e-04 -1.63301971e-01 -9.86196125e-01]]","[0.9927072278339748, 0.9398769042859543]"
45,60,8130,7560,"[[0.9662535086921725, -0.02639266764812875, -0.00128050492882892, 0.000130571583917808], [-0.02639264236387728, 0.9662523514277279, -7.242042815816074e-05, -0.0007570331261318047], [0.001283919840308542, 1.535219005330474e-05, -0.9532854053544855, 0.1555512698924037], [9.811366875809685e-05, -0.0007612114159608987, -0.1555512256423175, -0.9532842492127851]]","[[ 1.00000000e+00 -2.73144340e-02 -1.32522668e-03  1.35131808e-04]
 [-2.73144078e-02  9.99998802e-01 -7.49497182e-05 -7.83472577e-04]
 [ 1.32876086e-03  1.58883667e-05 -9.86578984e-01  1.60983912e-01]
 [ 1.01540298e-04 -7.87796794e-04 -1.60983866e-01 -9.86577788e-01]]","[0.9926461757999085, 0.9398608405323876]"
45,60,8200,7560,"[[0.9662284215582249, -0.0263806472485219, -0.001272214547826011, 0.0001282773531445028], [-0.02638062372151367, 0.9662272692103187, -7.113133965704402e-05, -0.0007652289539049077], [0.001275506804138209, 1.652456942204952e-05, -0.9535963232136493, 0.1534779075002913], [9.648130638177335e-05, -0.0007691575084697016, -0.1534778645808905, -0.953595171905653]]","[[ 1.00000000e+00 -2.73027026e-02 -1.31668094e-03  1.32760898e-04]
 [-2.73026783e-02  9.99998807e-01 -7.36175195e-05 -7.91975207e-04]
 [ 1.32008827e-03  1.71021355e-05 -9.86926385e-01  1.58842261e-01]
 [ 9.98535173e-05 -7.96041072e-04 -1.58842217e-01 -9.86925193e-01]]","[0.9926090682663744, 0.9398477737980542]"
45,60,8270,7560,"[[0.9662120245215138, -0.02637845299739572, -0.001263663553182392, 0.0001259869682324006], [-0.02637843088665193, 0.9662108827914478, -6.949731792669025e-05, -0.0007665446304853287], [0.001266842465875153, 1.70280549785189e-05, -0.9538895307815998, 0.1515407816208988], [9.484172292411399e-05, -0.0007702578055524358, -0.1515407401001219, -0.9538883900210273]]","[[ 1.00000000e+00 -2.73008950e-02 -1.30785327e-03  1.30392673e-04]
 [-2.73008721e-02  9.99998818e-01 -7.19276061e-05 -7.93350332e-04]
 [ 1.31114335e-03  1.76235180e-05 -9.87246595e-01  1.56840091e-01]
 [ 9.81582929e-05 -7.97193355e-04 -1.56840048e-01 -9.87245414e-01]]","[0.9925904769785472, 0.9398335710124763]"
45,60,8340,7560,"[[0.9661593600273224, -0.02640818725120464, -0.001254846879684714, 0.000123713902700093], [-0.02640816629409404, 0.9661582330457038, -6.76346882410861e-05, -0.0007629280820296623], [0.001257919801776542, 1.704511028799297e-05, -0.954124108993277, 0.1497120348474584], [9.322269916203578e-05, -0.0007664529025211122, -0.1497119947523079, -0.9541229829201234]]","[[ 1.00000000e+00 -2.73331588e-02 -1.29879907e-03  1.28047098e-04]
 [-2.73331371e-02  9.99998834e-01 -7.00036568e-05 -7.89650355e-04]
 [ 1.30197963e-03  1.76421313e-05 -9.87543203e-01  1.54955840e-01]
 [ 9.64879118e-05 -7.93298636e-04 -1.54955798e-01 -9.87542037e-01]]","[0.9925675467381766, 0.9397511722645213]"
45,60,8410,7560,"[[0.9661137466117911, -0.02644298276822127, -0.001245879099396239, 0.0001214674940764248], [-0.02644296277337405, 0.966112637280476, -6.564135325204314e-05, -0.0007557406430201826], [0.00124885274788069, 1.673026101583217e-05, -0.9543477776438215, 0.1479758485195895], [9.16151894949619e-05, -0.0007590983148060727, -0.1479758098398224, -0.9543466691673678]]","[[ 1.00000000e+00 -2.73704653e-02 -1.28957807e-03  1.25727943e-04]
 [-2.73704446e-02  9.99998852e-01 -6.79437111e-05 -7.82248100e-04]
 [ 1.29265602e-03  1.73170717e-05 -9.87821342e-01  1.53166073e-01]
 [ 9.48285746e-05 -7.85723542e-04 -1.53166033e-01 -9.87820195e-01]]","[0.9925567288396681, 0.9396707633320168]"
45,60,8480,7560,"[[0.9660737495610285, -0.02648222194571681, -0.0012368062607877, 0.0001192543373064579], [-0.02648220276519531, 0.9660726598882582, -6.357533066676151e-05, -0.0007459479197271318], [0.001239686479519255, 1.61787630974877e-05, -0.9545616992168356, 0.1463186131340829], [9.002578227288306e-05, -0.0007491556944493534, -0.1463185758424758, -0.9545606103512839]]","[[ 1.00000000e+00 -2.74122156e-02 -1.28024000e-03  1.23442271e-04]
 [-2.74121958e-02  9.99998872e-01 -6.58079476e-05 -7.72143866e-04]
 [ 1.28322137e-03  1.67469234e-05 -9.88083673e-01  1.51456981e-01]
 [ 9.31872772e-05 -7.75464290e-04 -1.51456942e-01 -9.88082546e-01]]","[0.9925559709664017, 0.9395915271038021]"
45,60,8550,7560,"[[0.9660380855683988, -0.02652542316597478, -0.001227665958426449, 0.0001170788706152685], [-0.02652540468286041, 0.9660370168953438, -6.147742012375045e-05, -0.0007342516032232446], [0.001230457922991979, 1.545816761612019e-05, -0.9547665896456711, 0.1447298756562557], [8.845909614129397e-05, -0.0007373238634379877, -0.1447298397151128, -0.9547655217371044]]","[[ 1.00000000e+00 -2.74579476e-02 -1.27082563e-03  1.21194881e-04]
 [-2.74579285e-02  9.99998894e-01 -6.36387126e-05 -7.60064861e-04]
 [ 1.27371575e-03  1.60016130e-05 -9.88332245e-01  1.49817981e-01]
 [ 9.15689531e-05 -7.63245129e-04 -1.49817944e-01 -9.88331139e-01]]","[0.9925635081940256, 0.939512661890957]"
45,60,8620,7560,"[[0.9660047489777104, -0.02657229601977168, -0.00121848980297132, 0.0001149441708305299], [-0.0265722781422178, 0.9660037021430214, -5.9374703277307e-05, -0.0007211715837184397], [0.001221198117585389, 1.461910197331543e-05, -0.9549620246417342, 0.1432013016890858], [8.691843849708284e-05, -0.0007241202837937827, -0.1432012670557383, -0.9549609785328536]]","[[ 1.00000000e+00 -2.75074176e-02 -1.26137041e-03  1.18989240e-04]
 [-2.75073991e-02  9.99998916e-01 -6.14641940e-05 -7.46550764e-04]
 [ 1.26417403e-03  1.51335715e-05 -9.88568665e-01  1.48240784e-01]
 [ 8.99772373e-05 -7.49603234e-04 -1.48240749e-01 -9.88567582e-01]]","[0.9925770444571264, 0.9394324524465145]"
45,60,8690,7560,"[[0.9659748327801253, -0.02662247242471183, -0.001209307280902333, 0.0001128524343019918], [-0.0266224550778289, 0.9659738082415916, -5.72880591831914e-05, -0.0007071000643391912], [0.001211936124859215, 1.369756578633544e-05, -0.9551503417451316, 0.1417266369900894], [8.540628992689266e-05, -0.0007099355132204345, -0.1417266036182024, -0.9551493178971889]]","[[ 1.00000000e+00 -2.75602133e-02 -1.25190351e-03  1.16827510e-04]
 [-2.75601953e-02  9.99998939e-01 -5.93059542e-05 -7.32006715e-04]
 [ 1.25462495e-03  1.41800442e-05 -9.88794231e-01  1.46718768e-01]
 [ 8.84146119e-05 -7.34942039e-04 -1.46718733e-01 -9.88793171e-01]]","[0.9925973046644705, 0.9393523598440323]"
45,60,8760,7560,"[[0.9659466378831545, -0.02667583014679248, -0.001200141650312558, 0.000110805007231633], [-0.02667581327055618, 0.9659456358111191, -5.523059771551301e-05, -0.0006923342388992212], [0.00120269481319974, 1.272163635000388e-05, -0.9553308851844963, 0.1403003949801971], [8.392432119654059e-05, -0.0006950652143418355, -0.1403003628227224, -0.955329883770769]]","[[ 1.00000000e+00 -2.76162565e-02 -1.24245129e-03  1.14711313e-04]
 [-2.76162391e-02  9.99998963e-01 -5.71776903e-05 -7.16741704e-04]
 [ 1.24509447e-03  1.31701233e-05 -9.89010001e-01  1.45246528e-01]
 [ 8.68829787e-05 -7.19568957e-04 -1.45246494e-01 -9.89008964e-01]]","[0.9926224674895667, 0.9392708072250272]"
45,60,8830,7560,"[[0.9659195804934477, -0.0267322352411411, -0.001191013727793388, 0.0001088027181468342], [-0.02673221878642151, 0.9659186008405147, -5.321200455794643e-05, -0.0006771026134269841], [0.001193494684784439, 1.171196847445652e-05, -0.9555039311856315, 0.1389181593929157], [8.247370038081634e-05, -0.0006797367423701239, -0.1389181284026872, -0.9555029521612615]]","[[ 1.00000000e+00 -2.76754253e-02 -1.23303612e-03  1.12641591e-04]
 [-2.76754083e-02  9.99998986e-01 -5.50894770e-05 -7.00992740e-04]
 [ 1.23560461e-03  1.21252004e-05 -9.89216857e-01  1.43819591e-01]
 [ 8.53836096e-05 -7.03719809e-04 -1.43819559e-01 -9.89215843e-01]]","[0.9926518151941927, 0.939187344741017]"
45,60,8900,7560,"[[0.9658930641290322, -0.02679162019400866, -0.001181941465444747, 0.0001068459781205477], [-0.0267916041194915, 0.9658921066834407, -5.123952374658648e-05, -0.0006615819610111108], [0.00118435343845017, 1.068355906388161e-05, -0.9556696064342737, 0.1375762259074901], [8.105521618928676e-05, -0.0006641260166239778, -0.1375761960375375, -0.955668649589743]]","[[ 1.00000000e+00 -2.77376670e-02 -1.22367735e-03  1.10618848e-04]
 [-2.77376504e-02  9.99999009e-01 -5.30488577e-05 -6.84943277e-04]
 [ 1.22617449e-03  1.10608094e-05 -9.89415539e-01  1.42434221e-01]
 [ 8.39173809e-05 -6.87577167e-04 -1.42434190e-01 -9.89414548e-01]]","[0.9926846837826278, 0.9391014434237798]"
45,60,8970,7560,"[[0.9658669777100228, -0.02685387417860913, -0.001172940661543639, 0.0001049348826610595], [-0.02685385845087535, 0.9658660421361964, -4.931681738688614e-05, -0.0006459108905876069], [0.001175286618097345, 9.649180724270105e-06, -0.9558284233892244, 0.1362714479190917], [7.96692622345258e-05, -0.0006483707437032968, -0.1362714191240582, -0.9558274883908985]]","[[ 1.00000000e+00 -2.78028702e-02 -1.21439151e-03  1.08643204e-04]
 [-2.78028539e-02  9.99999031e-01 -5.10596371e-05 -6.68736902e-04]
 [ 1.21682038e-03  9.99017561e-06 -9.89606691e-01  1.41087180e-01]
 [ 8.24847148e-05 -6.71283685e-04 -1.41087150e-01 -9.89605723e-01]]","[0.9927208513481985, 0.9390131030202186]"
45,60,9040,7560,"[[0.9658404804884959, -0.02691905146672119, -0.001164025337266392, 0.0001030693534285894], [-0.02691903605704976, 0.9658395663592303, -4.744709016568519e-05, -0.0006301953124210062], [0.001166308058183002, 8.617079579691296e-06, -0.955980067104934, 0.1350011271744865], [7.83161418427173e-05, -0.0006325762652388451, -0.1350010994100004, -0.9559791535273566]]","[[ 1.00000000e+00 -2.78711154e-02 -1.20519419e-03  1.06714675e-04]
 [-2.78710994e-02  9.99999054e-01 -4.91251828e-05 -6.52483847e-04]
 [ 1.20755765e-03  8.92184554e-06 -9.89790847e-01  1.39775801e-01]
 [ 8.10860007e-05 -6.54949009e-04 -1.39775773e-01 -9.89789901e-01]]","[0.9927595314147627, 0.9389214285106298]"
45,60,9110,7560,"[[0.9658130908835216, -0.02698715666976231, -0.001155206995556117, 0.0001012490503033649], [-0.02698714155414866, 0.9658121977039495, -4.563174189523131e-05, -0.0006145205981524847], [0.001157429076220485, 7.594354267561666e-06, -0.9561245235796783, 0.1337628877387737], [7.699585007042459e-05, -0.0006168273679441347, -0.1337628609621154, -0.9561236309295358]]","[[ 1.00000000e+00 -2.79424217e-02 -1.19609789e-03  1.04832965e-04]
 [-2.79424061e-02  9.99999075e-01 -4.72469698e-05 -6.36272798e-04]
 [ 1.19839862e-03  7.86317181e-06 -9.89968486e-01  1.38497696e-01]
 [ 7.97212740e-05 -6.38661221e-04 -1.38497668e-01 -9.89967562e-01]]","[0.9928002470128074, 0.9388259337026669]"
45,60,9180,7560,"[[0.9657847338994308, -0.02705817721605086, -0.001146496510506711, 9.947351708389598e-05], [-0.02705816237384717, 0.9657838611262888, -4.38715947901734e-05, -0.0005989524521753791], [0.001148660391259032, 6.585919652495791e-06, -0.9562621269743864, 0.1325546936983086], [7.57082590645732e-05, -0.000601189311441497, -0.1325546678682576, -0.9562612547098194]]","[[ 1.00000000e+00 -2.80167788e-02 -1.18711393e-03  1.02997608e-04]
 [-2.80167634e-02  9.99999096e-01 -4.54258524e-05 -6.20171795e-04]
 [ 1.18935447e-03  6.81924183e-06 -9.90140032e-01  1.37250765e-01]
 [ 7.83904077e-05 -6.22487901e-04 -1.37250738e-01 -9.90139128e-01]]","[0.9928429105749805, 0.9387265561723402]"
45,60,9250,7560,"[[0.9657551111084266, -0.02713214644840745, -0.001137903283369651, 9.77422093573181e-05], [-0.02713213186238528, 0.9657542581646181, -4.216621872388075e-05, -0.0005835426683869127], [0.001140011251292993, 5.595987956281945e-06, -0.9563929409999351, 0.1313747269590405], [7.445313077120375e-05, -0.0005857134288294479, -0.1313747020362625, -0.9563920885451013]]","[[ 1.00000000e+00 -2.80942302e-02 -1.17825241e-03  1.01208068e-04]
 [-2.80942151e-02  9.99999117e-01 -4.36613985e-05 -6.04234616e-04]
 [ 1.18043512e-03  5.79441713e-06 -9.90305855e-01  1.36033168e-01]
 [ 7.70931781e-05 -6.06482350e-04 -1.36033142e-01 -9.90304972e-01]]","[0.99288725701631, 0.9386229641490358]"
